id|Categoría |id_1
19009|(2) Dos tenedores|4017
19010|(1) Un tenedor|4018
19011|CUARTA|4019
19012|SEGUNDA|4020
19013|TERCERA|4021
19014|SEGUNDA|4022
19015|TERCERA|4023
19016|TERCERA|4024
19017|Categoría única|4025
19018|SEGUNDA|4026
19019|CUARTA|4027
19020|SEGUNDA|4028
19021|SEGUNDA|4029
19022|SEGUNDA|4030
19023|TERCERA|4031
19024|INTER_OPER|4032
19025|TERCERA|4033
19026|SERVICIO AVIONETAS HELICOPTEROS|4034
19027|TERCERA|4035
19028|SEGUNDA|4036
19029|TERCERA|4037
19030|TERCERA|4038
19031|CUARTA|4039
19032|(1) Un tenedor|4040
19033|INTER_OPER|4041
19034|INTER_OPER|4042
19035|TERCERA|4043
19036|TERCERA|4044
19037|SEGUNDA|4045
19038|PRIMERA|4046
19039|(3) Tres tenedores|4047
19040|TERCERA|4048
19041|1 Estrellas|4049
19042|(1) Un tenedor|4050
19043|1 Estrellas|4051
19044|3 Estrellas|4052
19045|PRIMERA|4053
19046|(3) Tres tenedores|4054
19047|SEGUNDA|4055
19048|CUARTA|4056
19049|TERCERA|4057
19050|(3) Tres tenedores|4058
19051|(4) Cuatro tenedores|4059
19052|TERCERA|4060
19053|TERCERA|4061
19054|CUARTA|4062
19055|2 Estrellas|4063
19056|TERCERA|4064
19057|1 Estrellas|4065
19058|TERCERA|4066
19059|TERCERA|4067
19060|CUARTA|4068
19061|2 Estrellas|4069
19062|CUARTA|4070
19063|OPERADOR TURÍSTICO|4071
19064|1 Estrellas|4072
19065|CUARTA|4073
19066|TERCERA|4074
19067|TERCERA|4075
19068|TERCERA|4076
19069|PRIMERA|4077
19070|TERCERA|4078
19071|TERCERA|4079
19072|TERCERA|4080
19073|TERCERA|4081
19074|SEGUNDA|4082
19075|SEGUNDA|4083
19076|PRIMERA|4084
19077|SEGUNDA|4085
19078|PRIMERA|4086
19079|SEGUNDA|4087
19080|SEGUNDA|4088
19081|SEGUNDA|4089
19082|SEGUNDA|4090
19083|TERCERA|4091
19084|SEGUNDA|4092
19085|TERCERA|4093
19086|(1) Una taza|4094
19087|CUARTA|4095
19088|Categoría única|4096
19089|TERCERA|4097
19090|CUARTA|4098
19091|CUARTA|4099
19092|(3) Tres tenedores|4100
19093|TERCERA|4101
19094|TERCERA|4102
19095|SEGUNDA|4103
19096|AGENCIA DE VIAJES INTERNACIONAL|4104
19097|TERCERA|4105
19098|CUARTA|4106
19099|TERCERA|4107
19100|SEGUNDA|4108
19101|(3) Tres copas|4109
19102|2 Estrellas|4110
19103|SEGUNDA|4111
19104|SEGUNDA|4112
19105|TERCERA|4113
19106|TERCERA|4114
19107|SEGUNDA|4115
19108|CUARTA|4116
19109|TERCERA|4117
19110|CUARTA|4118
19111|PRIMERA|4119
19112|CUARTA|4120
19113|TERCERA|4121
19114|TERCERA|4122
19115|TERCERA|4123
19116|TERCERA|4124
19117|TERCERA|4125
19118|TERCERA|4126
19119|SERVICIO TRANSP.TERRES.TURIS.|4127
19120|(1) Un tenedor|4128
19121|SEGUNDA|4129
19122|(1) Una copa|4130
19123|AGENCIA DE VIAJES DUAL|4131
19124|SEGUNDA|4132
19125|PRIMERA|4133
19126|SEGUNDA|4134
19127|TERCERA|4135
19128|CUARTA|4136
19129|CUARTA|4137
19130|TERCERA|4138
19131|CUARTA|4139
19132|PRIMERA|4140
19133|SEGUNDA|4141
19134|SEGUNDA|4142
19135|TERCERA|4143
19136|AGENCIA DE VIAJES DUAL|4144
19137|TERCERA|4145
19138|AGENCIA DE VIAJES DUAL|4146
19139|CUARTA|4147
19140|RENT A CAR|4148
19141|SEGUNDA|4149
19142|PRIMERA|4150
19143|PRIMERA|4151
19144|TERCERA|4152
19145|TERCERA|4153
19146|CUARTA|4154
19147|(1) Un tenedor|4155
19148|SEGUNDA|4156
19149|SEGUNDA|4157
19150|SEGUNDA|4158
19151|TERCERA|4159
19152|CUARTA|4160
19153|TERCERA|4161
19154|TERCERA|4162
19155|SEGUNDA|4163
19156|SEGUNDA|4164
19157|TERCERA|4165
19158|TERCERA|4166
19159|SEGUNDA|4167
19160|TERCERA|4168
19161|CUARTA|4169
19162|TERCERA|4170
19163|(1) Un tenedor|4171
19164|TERCERA|4172
19165|TERCERA|4173
19166|(1) Un tenedor|4174
19167|(1) Un tenedor|4175
19168|(1) Un tenedor|4176
19169|Categoría única|4177
19170|Categoría única|4178
19171|TERCERA|4179
19172|SEGUNDA|4180
19173|SEGUNDA|4181
19174|TERCERA|4182
19175|TERCERA|4183
19176|SEGUNDA|4184
19177|1 Estrellas|4185
19178|CUARTA|4186
19179|1 Estrellas|4187
19180|CUARTA|4188
19181|CUARTA|4189
19182|CUARTA|4190
19183|TERCERA|4191
19184|2 Estrellas|4192
19185|CUARTA|4193
19186|TERCERA|4194
19187|1 Estrellas|4195
19188|TERCERA|4196
19189|CUARTA|4197
19190|CUARTA|4198
19191|TERCERA|4199
19192|TERCERA|4200
19193|SEGUNDA|4201
19194|(1) Un tenedor|4202
19195|CUARTA|4203
19196|SEGUNDA|4204
19197|SEGUNDA|4205
19198|PRIMERA|4206
19199|SEGUNDA|4207
19200|TERCERA|4208
19201|SEGUNDA|4209
19202|TERCERA|4210
19203|SEGUNDA|4211
19204|TERCERA|4212
19205|PRIMERA|4213
19206|SEGUNDA|4214
19207|TERCERA|4215
19208|SEGUNDA|4216
19209|TERCERA|4217
19210|(2) Dos tazas|4218
19211|CUARTA|4219
19212|PRIMERA|4220
19213|TERCERA|4221
19214|TERCERA|4222
19215|CUARTA|4223
19216|AGENCIA DE VIAJES DUAL|4224
19217|CUARTA|4225
19218|AGENCIA DE VIAJES INTERNACIONAL|4226
19219|SEGUNDA|4227
19220|SEGUNDA|4228
19221|2 Estrellas|4229
19222|SEGUNDA|4230
19223|SEGUNDA|4231
19224|CUARTA|4232
19225|SEGUNDA|4233
19226|TERCERA|4234
19227|SEGUNDA|4235
19228|SEGUNDA|4236
19229|TERCERA|4237
19230|SEGUNDA|4238
19231|2 Estrellas|4239
19232|SEGUNDA|4240
19233|LAN_TOUR_DIARIO|4241
19234|Categoría única|4242
19235|PRIMERA|4243
19236|AGENCIA DE VIAJES DUAL|4244
19237|TERCERA|4245
19238|CUARTA|4246
19239|AGENCIA DE VIAJES DUAL|4247
19240|TERCERA|4248
19241|AGENCIA DE VIAJES DUAL|4249
19242|TERCERA|4250
19243|PRIMERA|4251
19244|TERCERA|4252
19245|CUARTA|4253
19246|TERCERA|4254
19247|OPERADOR TURÍSTICO|4255
19248|TERCERA|4256
19249|SEGUNDA|4257
19250|(1) Un tenedor|4258
19251|1 Estrellas|4259
19252|OPERADOR TURÍSTICO|4260
19253|CUARTA|4261
19254|SEGUNDA|4262
19255|TERCERA|4263
19256|CUARTA|4264
19257|SEGUNDA|4265
19258|CUARTA|4266
19259|1 Estrellas|4267
19260|2 Estrellas|4268
19261|CUARTA|4269
19262|TERCERA|4270
19263|CUARTA|4271
19264|CUARTA|4272
19265|2 Estrellas|4273
19266|1 Estrellas|4274
19267|SEGUNDA|4275
19268|SEGUNDA|4276
19269|AGENCIA DE VIAJES INTERNACIONAL|4277
19270|TERCERA|4278
19271|TERCERA|4279
19272|TERCERA|4280
19273|TERCERA|4281
19274|TERCERA|4282
19275|TERCERA|4283
19276|TERCERA|4284
19277|SEGUNDA|4285
19278|CUARTA|4286
19279|TERCERA|4287
19280|RENT A CAR|4288
19281|2 Estrellas|4289
19282|TERCERA|4290
19283|OPERADOR TURÍSTICO|4291
19284|AGENCIA DE VIAJES DUAL|4292
19285|SEGUNDA|4293
19286|SEGUNDA|4294
19287|2 Estrellas|4295
19288|TERCERA|4296
19289|TERCERA|4297
19290|TERCERA|4298
19291|2 Estrellas|4299
19292|TERCERA|4300
19293|1 Estrellas|4301
19294|TERCERA|4302
19295|TERCERA|4303
19296|SEGUNDA|4304
19297|(1) Un tenedor|4305
19298|SEGUNDA|4306
19299|TERCERA|4307
19300|SEGUNDA|4308
19301|PRIMERA|4309
19302|PRIMERA|4310
19303|SEGUNDA|4311
19304|SEGUNDA|4312
19305|SEGUNDA|4313
19306|TERCERA|4314
19307|SEGUNDA|4315
19308|Categoría única|4316
19309|PRIMERA|4317
19310|(4) Cuatro tenedores|4318
19311|(4) Cuatro tenedores|4319
19312|SEGUNDA|4320
19313|(4) Cuatro tenedores|4321
19314|TERCERA|4322
19315|PRIMERA|4323
19316|SEGUNDA|4324
19317|TERCERA|4325
19318|CUARTA|4326
19319|TERCERA|4327
19320|SEGUNDA|4328
19321|CUARTA|4329
19322|CUARTA|4330
19323|TERCERA|4331
19324|TERCERA|4332
19325|TERCERA|4333
19326|CUARTA|4334
19327|TERCERA|4335
19328|OPERADOR TURÍSTICO|4336
19329|OPERADOR TURÍSTICO|4337
19330|TERCERA|4338
19331|CUARTA|4339
19332|PRIMERA|4340
19333|SEGUNDA|4341
19334|CUARTA|4342
19335|SEGUNDA|4343
19336|AGENCIA DE VIAJES INTERNACIONAL|4344
19337|TERCERA|4345
19338|TERCERA|4346
19339|SEGUNDA|4347
19340|(1) Un tenedor|4348
19341|2 Estrellas|4349
19342|TERCERA|4350
19343|SEGUNDA|4351
19344|TERCERA|4352
19345|1 Estrellas|4353
19346|SEGUNDA|4354
19347|PRIMERA|4355
19348|SEGUNDA|4356
19349|3 Estrellas|4357
19350|OPERADOR TURÍSTICO|4358
19351|3 Estrellas|4359
19352|AGENCIA DE VIAJES DUAL|4360
19353|SEGUNDA|4361
19354|SEGUNDA|4362
19355|4 Estrellas|4363
19356|AGENCIA DE VIAJES INTERNACIONAL|4364
19357|PRIMERA|4365
19358|SEGUNDA|4366
19359|AGENCIA DE VIAJES DUAL|4367
19360|SEGUNDA|4368
19361|TERCERA|4369
19362|TERCERA|4370
19363|TERCERA|4371
19364|SEGUNDA|4372
19365|SEGUNDA|4373
19366|4 Estrellas|4374
19367|SEGUNDA|4375
19368|TERCERA|4376
19369|CUARTA|4377
19370|CUARTA|4378
19371|Categoría única|4379
19372|PRIMERA|4380
19373|(1) Un tenedor|4381
19374|TERCERA|4382
19375|TERCERA|4383
19376|2 Estrellas|4384
19377|TERCERA|4385
19378|TERCERA|4386
19379|SEGUNDA|4387
19380|TERCERA|4388
19381|RENT A CAR|4389
19382|1 Estrellas|4390
19383|(1) Un tenedor|4391
19384|(1) Una copa|4392
19385|3 Estrellas|4393
19386|2 Estrellas|4394
19387|TERCERA|4395
19388|PRIMERA|4396
19389|TERCERA|4397
19390|TERCERA|4398
19391|(1) Un tenedor|4399
19392|TERCERA|4400
19393|AGENCIA DE VIAJES DUAL|4401
19394|AGENCIA DE VIAJES DUAL|4402
19395|3 Estrellas|4403
19396|SEGUNDA|4404
19397|TERCERA|4405
19398|PRIMERA|4406
19399|TERCERA|4407
19400|SEGUNDA|4408
19401|OPERADOR TURÍSTICO|4409
19402|CUARTA|4410
19403|TERCERA|4411
19404|OPERADOR TURÍSTICO|4412
19405|TERCERA|4413
19406|AGENCIA DE VIAJES INTERNACIONAL|4414
19407|CUARTA|4415
19408|SEGUNDA|4416
19409|CUARTA|4417
19410|TERCERA|4418
19411|PRIMERA|4419
19412|PRIMERA|4420
19413|TERCERA|4421
19414|SEGUNDA|4422
19415|AGENCIA DE VIAJES DUAL|4423
19416|TERCERA|4424
19417|AGENCIA DE VIAJES INTERNACIONAL|4425
19418|SEGUNDA|4426
19419|SEGUNDA|4427
19420|PRIMERA|4428
19421|CUARTA|4429
19422|TERCERA|4430
19423|TERCERA|4431
19424|CUARTA|4432
19425|TERCERA|4433
19426|TERCERA|4434
19427|TERCERA|4435
19428|SEGUNDA|4436
19429|TERCERA|4437
19430|SEGUNDA|4438
19431|SEGUNDA|4439
19432|PRIMERA|4440
19433|SEGUNDA|4441
19434|TERCERA|4442
19435|CUARTA|4443
19436|CUARTA|4444
19437|CUARTA|4445
19438|SEGUNDA|4446
19439|TERCERA|4447
19440|TERCERA|4448
19441|TERCERA|4449
19442|TERCERA|4450
19443|CUARTA|4451
19444|SEGUNDA|4452
19445|(1) Un tenedor|4453
19446|(1) Un tenedor|4454
19447|TERCERA|4455
19448|TERCERA|4456
19449|CUARTA|4457
19450|TERCERA|4458
19451|TERCERA|4459
19452|TERCERA|4460
19453|CUARTA|4461
19454|CUARTA|4462
19455|TERCERA|4463
19456|TERCERA|4464
19457|OPERADOR TURÍSTICO|4465
19458|SEGUNDA|4466
19459|CUARTA|4467
19460|CUARTA|4468
19461|(4) Cuatro tenedores|4469
19462|PRIMERA|4470
19463|SEGUNDA|4471
19464|TERCERA|4472
19465|3 Estrellas|4473
19466|3 Estrellas|4474
19467|3 Estrellas|4475
19468|3 Estrellas|4476
19469|3 Estrellas|4477
19470|TERCERA|4478
19471|TERCERA|4479
19472|TERCERA|4480
19473|TERCERA|4481
19474|AGENCIA DE VIAJES MAYORISTA|4482
19475|TERCERA|4483
19476|OPERADOR TURÍSTICO|4484
19477|AGENCIA DE VIAJES INTERNACIONAL|4485
19478|PRIMERA|4486
19479|SEGUNDA|4487
19480|CUARTA|4488
19481|TERCERA|4489
19482|TERCERA|4490
19483|SEGUNDA|4491
19484|SEGUNDA|4492
19485|TERCERA|4493
19486|TERCERA|4494
19487|TERCERA|4495
19488|SEGUNDA|4496
19489|1 Estrellas|4497
19490|1 Estrellas|4498
19491|RENT A CAR|4499
19492|TERCERA|4500
19493|SEGUNDA|4501
19494|SEGUNDA|4502
19495|TERCERA|4503
19496|TERCERA|4504
19497|TERCERA|4505
19498|TERCERA|4506
19499|CUARTA|4507
19500|(1) Un tenedor|4508
19501|TERCERA|4509
19502|(1) Un tenedor|4510
19503|SEGUNDA|4511
19504|SEGUNDA|4512
19505|SEGUNDA|4513
19506|(1) Un tenedor|4514
19507|(2) Dos tenedores|4515
19508|(2) Dos tenedores|4516
19509|CUARTA|4517
19510|TERCERA|4518
19511|CUARTA|4519
19512|1 Estrellas|4520
19513|AGENCIA DE VIAJES DUAL|4521
19514|TERCERA|4522
19515|AGENCIA DE VIAJES DUAL|4523
19516|TERCERA|4524
19517|(1) Una taza|4525
19518|PRIMERA|4526
19519|PRIMERA|4527
19520|PRIMERA|4528
19521|PRIMERA|4529
19522|PRIMERA|4530
19523|PRIMERA|4531
19524|PRIMERA|4532
19525|PRIMERA|4533
19526|PRIMERA|4534
19527|PRIMERA|4535
19528|SEGUNDA|4536
19529|PRIMERA|4537
19530|TERCERA|4538
19531|SEGUNDA|4539
19532|SEGUNDA|4540
19533|PRIMERA|4541
19534|SEGUNDA|4542
19535|SEGUNDA|4543
19536|3 Estrellas|4544
19537|TERCERA|4545
19538|AGENCIA DE VIAJES MAYORISTA|4546
19539|(2) Dos tenedores|4547
19540|TERCERA|4548
19541|OPERADOR TURÍSTICO|4549
19542|TERCERA|4550
19543|Categoría única|4551
19544|SEGUNDA|4552
19545|TERCERA|4553
19546|PRIMERA|4554
19547|PRIMERA|4555
19548|SEGUNDA|4556
19549|PRIMERA|4557
19550|TERCERA|4558
19551|TERCERA|4559
19552|AGENCIA DE VIAJES DUAL|4560
19553|SEGUNDA|4561
19554|YATES_PASAJ|4562
19555|AGENCIA DE VIAJES INTERNACIONAL|4563
19556|SEGUNDA|4564
19557|TERCERA|4565
19558|TERCERA|4566
19559|CUARTA|4567
19560|SEGUNDA|4568
19561|TERCERA|4569
19562|TERCERA|4570
19563|TERCERA|4571
19564|SEGUNDA|4572
19565|SEGUNDA|4573
19566|SEGUNDA|4574
19567|SEGUNDA|4575
19568|SEGUNDA|4576
19569|TERCERA|4577
19570|SEGUNDA|4578
19571|SEGUNDA|4579
19572|SEGUNDA|4580
19573|SEGUNDA|4581
19574|SEGUNDA|4582
19575|(3) Tres tenedores|4583
19576|SEGUNDA|4584
19577|SEGUNDA|4585
19578|SEGUNDA|4586
19579|SEGUNDA|4587
19580|SEGUNDA|4588
19581|(1) Un tenedor|4589
19582|(1) Un tenedor|4590
19583|(1) Un tenedor|4591
19584|(1) Un tenedor|4592
19585|(1) Un tenedor|4593
19586|(1) Un tenedor|4594
19587|(1) Un tenedor|4595
19588|(1) Un tenedor|4596
19589|(1) Un tenedor|4597
19590|(1) Un tenedor|4598
19591|(1) Un tenedor|4599
19592|Categoría única|4600
19593|TERCERA|4601
19594|TERCERA|4602
19595|CUARTA|4603
19596|Categoría única|4604
19597|Categoría única|4605
19598|PRIMERA|4606
19599|TERCERA|4607
19600|SEGUNDA|4608
19601|TERCERA|4609
19602|AGENCIA DE VIAJES DUAL|4610
19603|(4) Cuatro tenedores|4611
19604|TERCERA|4612
19605|TERCERA|4613
19606|CUARTA|4614
19607|PRIMERA|4615
19608|TERCERA|4616
19609|CUARTA|4617
19610|PRIMERA|4618
19611|SEGUNDA|4619
19612|TERCERA|4620
19613|PRIMERA|4621
19614|AGENCIA DE VIAJES DUAL|4622
19615|AGENCIA DE VIAJES INTERNACIONAL|4623
19616|AGENCIA DE VIAJES DUAL|4624
19617|OPERADOR TURÍSTICO|4625
19618|AGENCIA DE VIAJES DUAL|4626
19619|TERCERA|4627
19620|CUARTA|4628
19621|TERCERA|4629
19622|TERCERA|4630
19623|(1) Un tenedor|4631
19624|TERCERA|4632
19625|SEGUNDA|4633
19626|CUARTA|4634
19627|TERCERA|4635
19628|CUARTA|4636
19629|SEGUNDA|4637
19630|TERCERA|4638
19631|2 Estrellas|4639
19632|SEGUNDA|4640
19633|CUARTA|4641
19634|OPERADOR TURÍSTICO|4642
19635|TERCERA|4643
19636|CUARTA|4644
19637|CUARTA|4645
19638|CUARTA|4646
19639|CUARTA|4647
19640|CUARTA|4648
19641|CUARTA|4649
19642|TERCERA|4650
19643|CUARTA|4651
19644|TERCERA|4652
19645|CUARTA|4653
19646|YATES_PASAJ|4654
19647|TERCERA|4655
19648|SEGUNDA|4656
19649|TERCERA|4657
19650|1 Estrellas|4658
19651|TERCERA|4659
19652|CUARTA|4660
19653|SEGUNDA|4661
19654|TERCERA|4662
19655|TERCERA|4663
19656|TERCERA|4664
19657|CUARTA|4665
19658|CUARTA|4666
19659|PRIMERA|4667
19660|2 Estrellas|4668
19661|AGENCIA DE VIAJES INTERNACIONAL|4669
19662|TERCERA|4670
19663|CUARTA|4671
19664|SEGUNDA|4672
19665|CUARTA|4673
19666|2 Estrellas|4674
19667|SERVICIO TRANSP.TERRES.TURIS.|4675
19668|SERVICIO TRANSP.TERRES.TURIS.|4676
19669|TERCERA|4677
19670|3 Estrellas|4678
19671|AGENCIA DE VIAJES INTERNACIONAL|4679
19672|CUARTA|4680
19673|AGENCIA DE VIAJES INTERNACIONAL|4681
19674|OPERADOR TURÍSTICO|4682
19675|AGENCIA DE VIAJES MAYORISTA|4683
19676|2 Estrellas|4684
19677|1 Estrellas|4685
19678|TERCERA|4686
19679|TERCERA|4687
19680|TERCERA|4688
19681|TERCERA|4689
19682|SEGUNDA|4690
19683|Categoría única|4691
19684|TERCERA|4692
19685|TERCERA|4693
19686|TERCERA|4694
19687|1 Estrellas|4695
19688|TERCERA|4696
19689|TERCERA|4697
19690|TERCERA|4698
19691|TERCERA|4699
19692|TERCERA|4700
19693|TERCERA|4701
19694|CUARTA|4702
19695|TERCERA|4703
19696|TERCERA|4704
19697|2 Estrellas|4705
19698|SEGUNDA|4706
19699|CUARTA|4707
19700|TERCERA|4708
19701|TERCERA|4709
19702|AGENCIA DE VIAJES INTERNACIONAL|4710
19703|TERCERA|4711
19704|(4) Cuatro tenedores|4712
19705|PRIMERA|4713
19706|(1) Una copa|4714
19707|TERCERA|4715
19708|CUARTA|4716
19709|CUARTA|4717
19710|TERCERA|4718
19711|TERCERA|4719
19712|TERCERA|4720
19713|TERCERA|4721
19714|TERCERA|4722
19715|TERCERA|4723
19716|CUARTA|4724
19717|TERCERA|4725
19718|TERCERA|4726
19719|TERCERA|4727
19720|AGENCIA DE VIAJES MAYORISTA|4728
19721|SEGUNDA|4729
19722|SEGUNDA|4730
19723|SEGUNDA|4731
19724|(1) Un tenedor|4732
19725|CUARTA|4733
19726|TERCERA|4734
19727|TERCERA|4735
19728|TERCERA|4736
19729|TERCERA|4737
19730|SEGUNDA|4738
19731|TERCERA|4739
19732|1 Estrellas|4740
19733|TERCERA|4741
19734|TERCERA|4742
19735|SEGUNDA|4743
19736|SEGUNDA|4744
19737|Categoría única|4745
19738|AGENCIA DE VIAJES DUAL|4746
19739|OPERADOR TURÍSTICO|4747
19740|CUARTA|4748
19741|AGENCIA DE VIAJES DUAL|4749
19742|SEGUNDA|4750
19743|CUARTA|4751
19744|CUARTA|4752
19745|CUARTA|4753
19746|4 Estrellas|4754
19747|2 Estrellas|4755
19748|OPERADOR TURÍSTICO|4756
19749|3 Estrellas|4757
19750|3 Estrellas|4758
19751|(1) Un tenedor|4759
19752|OPERADOR TURÍSTICO|4760
19753|1 Estrellas|4761
19754|1 Estrellas|4762
19755|PRIMERA|4763
19756|TERCERA|4764
19757|TERCERA|4765
19758|1 Estrellas|4766
19759|1 Estrellas|4767
19760|TERCERA|4768
19761|PRIMERA|4769
19762|TERCERA|4770
19763|TERCERA|4771
19764|TERCERA|4772
19765|TERCERA|4773
19766|TERCERA|4774
19767|(1) Un tenedor|4775
19768|(1) Un tenedor|4776
19769|(1) Un tenedor|4777
19770|1 Estrellas|4778
19771|TERCERA|4779
19772|TERCERA|4780
19773|2 Estrellas|4781
19774|PRIMERA|4782
19775|PRIMERA|4783
19776|(1) Una copa|4784
19777|2 Estrellas|4785
19778|CUARTA|4786
19779|SEGUNDA|4787
19780|TERCERA|4788
19781|SEGUNDA|4789
19782|TERCERA|4790
19783|1 Estrellas|4791
19784|SEGUNDA|4792
19785|TERCERA|4793
19786|SEGUNDA|4794
19787|(1) Una copa|4795
19788|(1) Un tenedor|4796
19789|SEGUNDA|4797
19790|CUARTA|4798
19791|TERCERA|4799
19792|(1) Una copa|4800
19793|TERCERA|4801
19794|TERCERA|4802
19795|CUARTA|4803
19796|AGENCIA DE VIAJES INTERNACIONAL|4804
19797|TERCERA|4805
19798|OPERADOR TURÍSTICO|4806
19799|TERCERA|4807
19800|CUARTA|4808
19801|TERCERA|4809
19802|TERCERA|4810
19803|SEGUNDA|4811
19804|TERCERA|4812
19805|SEGUNDA|4813
19806|TERCERA|4814
19807|SEGUNDA|4815
19808|AGENCIA DE VIAJES DUAL|4816
19809|AGENCIA DE VIAJES INTERNACIONAL|4817
19810|TERCERA|4818
19811|AGENCIA DE VIAJES INTERNACIONAL|4819
19812|2 Estrellas|4820
19813|TERCERA|4821
19814|1 Estrellas|4822
19815|SEGUNDA|4823
19816|PRIMERA|4824
19817|3 Estrellas|4825
19818|TERCERA|4826
19819|TERCERA|4827
19820|AGENCIA DE VIAJES INTERNACIONAL|4828
19821|OPERADOR TURÍSTICO|4829
19822|PRIMERA|4830
19823|TERCERA|4831
19824|SEGUNDA|4832
19825|AGENCIA DE VIAJES INTERNACIONAL|4833
19826|3 Estrellas|4834
19827|TERCERA|4835
19828|SEGUNDA|4836
19829|SEGUNDA|4837
19830|SEGUNDA|4838
19831|OPERADOR TURÍSTICO|4839
19832|TERCERA|4840
19833|CUARTA|4841
19834|OPERADOR TURÍSTICO|4842
19835|PRIMERA|4843
19836|SEGUNDA|4844
19837|SEGUNDA|4845
19838|2 Estrellas|4846
19839|AGENCIA DE VIAJES DUAL|4847
19840|AGENCIA DE VIAJES DUAL|4848
19841|SEGUNDA|4849
19842|SEGUNDA|4850
19843|4 Estrellas|4851
19844|OPERADOR TURÍSTICO|4852
19845|TERCERA|4853
19846|AGENCIA DE VIAJES DUAL|4854
19847|TERCERA|4855
19848|(2) Dos tenedores|4856
19849|CUARTA|4857
19850|SEGUNDA|4858
19851|SEGUNDA|4859
19852|TERCERA|4860
19853|OPERADOR TURÍSTICO|4861
19854|TERCERA|4862
19855|SEGUNDA|4863
19856|SEGUNDA|4864
19857|SEGUNDA|4865
19858|PRIMERA|4866
19859|PRIMERA|4867
19860|TERCERA|4868
19861|SEGUNDA|4869
19862|TERCERA|4870
19863|TERCERA|4871
19864|TERCERA|4872
19865|SEGUNDA|4873
19866|TERCERA|4874
19867|2 Estrellas|4875
19868|TERCERA|4876
19869|4 Estrellas|4877
19870|CUARTA|4878
19871|Categoría única|4879
19872|3 Estrellas|4880
19873|SEGUNDA|4881
19874|TERCERA|4882
19875|SEGUNDA|4883
19876|1 Estrellas|4884
19877|TERCERA|4885
19878|SEGUNDA|4886
19879|TERCERA|4887
19880|SEGUNDA|4888
19881|SEGUNDA|4889
19882|TERCERA|4890
19883|AGENCIA DE VIAJES MAYORISTA|4891
19884|TERCERA|4892
19885|SEGUNDA|4893
19886|TERCERA|4894
19887|AGENCIA DE VIAJES DUAL|4895
19888|TERCERA|4896
19889|PRIMERA|4897
19890|SEGUNDA|4898
19891|1 Estrellas|4899
19892|AGENCIA DE VIAJES DUAL|4900
19893|Categoría única|4901
19894|SEGUNDA|4902
19895|SEGUNDA|4903
19896|TERCERA|4904
19897|TERCERA|4905
19898|TERCERA|4906
19899|TERCERA|4907
19900|CUARTA|4908
19901|CUARTA|4909
19902|SEGUNDA|4910
19903|TERCERA|4911
19904|CUARTA|4912
19905|TERCERA|4913
19906|CUARTA|4914
19907|CUARTA|4915
19908|CUARTA|4916
19909|CUARTA|4917
19910|CUARTA|4918
19911|TERCERA|4919
19912|CUARTA|4920
19913|CUARTA|4921
19914|TERCERA|4922
19915|TERCERA|4923
19916|TERCERA|4924
19917|SEGUNDA|4925
19918|(2) Dos tazas|4926
19919|AGENCIA DE VIAJES DUAL|4927
19920|CUARTA|4928
19921|TERCERA|4929
19922|SEGUNDA|4930
19923|SEGUNDA|4931
19924|SEGUNDA|4932
19925|SEGUNDA|4933
19926|TERCERA|4934
19927|PRIMERA|4935
19928|PRIMERA|4936
19929|PRIMERA|4937
19930|TERCERA|4938
19931|CUARTA|4939
19932|CUARTA|4940
19933|TERCERA|4941
19934|CUARTA|4942
19935|CUARTA|4943
19936|2 Estrellas|4944
19937|PRIMERA|4945
19938|TERCERA|4946
19939|TERCERA|4947
19940|AGENCIA DE VIAJES DUAL|4948
19941|SEGUNDA|4949
19942|TERCERA|4950
19943|SEGUNDA|4951
19944|CUARTA|4952
19945|1 Estrellas|4953
19946|2 Estrellas|4954
19947|AGENCIA DE VIAJES DUAL|4955
19948|SEGUNDA|4956
19949|SEGUNDA|4957
19950|PRIMERA|4958
19951|SEGUNDA|4959
19952|PRIMERA|4960
19953|SEGUNDA|4961
19954|TERCERA|4962
19955|SEGUNDA|4963
19956|TERCERA|4964
19957|TERCERA|4965
19958|TERCERA|4966
19959|CUARTA|4967
19960|CUARTA|4968
19961|TERCERA|4969
19962|SEGUNDA|4970
19963|SEGUNDA|4971
19964|TERCERA|4972
19965|3 Estrellas|4973
19966|SEGUNDA|4974
19967|(1) Un tenedor|4975
19968|(1) Una taza|4976
19969|TERCERA|4977
19970|SEGUNDA|4978
19971|CUARTA|4979
19972|SEGUNDA|4980
19973|SEGUNDA|4981
19974|SEGUNDA|4982
19975|SEGUNDA|4983
19976|SEGUNDA|4984
19977|TERCERA|4985
19978|SEGUNDA|4986
19979|SEGUNDA|4987
19980|CUARTA|4988
19981|SEGUNDA|4989
19982|SEGUNDA|4990
19983|AGENCIA DE VIAJES INTERNACIONAL|4991
19984|SEGUNDA|4992
19985|TERCERA|4993
19986|1 Estrellas|4994
19987|SEGUNDA|4995
19988|OPERADOR TURÍSTICO|4996
19989|OPERADOR TURÍSTICO|4997
19990|CUARTA|4998
19991|2 Estrellas|4999
19992|TERCERA|5000
19993|TERCERA|5001
19994|1 Estrellas|5002
19995|SEGUNDA|5003
19996|OPERADOR TURÍSTICO|5004
19997|CUARTA|5005
19998|TERCERA|5006
19999|TERCERA|5007
