id_canton|nombre_canton|id_provincia 
67746|CUENCA|112164
67747|CUENCA|112165
67748|CUENCA|112166
67749|CUENCA|112167
67750|QUEVEDO|112168
67751|CUENCA|112169
67752|CUENCA|112170
67753|CUENCA|112171
67754|CUENCA|112172
67755|CUENCA|112173
67756|CUENCA|112174
67757|CUENCA|112175
67758|CUENCA|112176
67759|CUENCA|112177
67760|CUENCA|112178
67761|CUENCA|112179
67762|CUENCA|112180
67763|CUENCA|112181
67764|MORONA|112182
67765|JIPIJAPA|112183
67766|SAMBORONDÓN|112184
67767|CUENCA|112185
67768|CUENCA|112186
67769|CUENCA|112187
67770|CUENCA|112188
67771|CUENCA|112189
67772|CUENCA|112190
67773|CUENCA|112191
67774|GUALACEO|112192
67775|CUENCA|112193
67776|CUENCA|112194
67777|CUENCA|112195
67778|CUENCA|112196
67779|CUENCA|112197
67780|CUENCA|112198
67781|CUENCA|112199
67782|CUENCA|112200
67783|CUENCA|112201
67784|CUENCA|112202
67785|CUENCA|112203
67786|CUENCA|112204
67787|CUENCA|112205
67788|CUENCA|112206
67789|CUENCA|112207
67790|CUENCA|112208
67791|LOJA|112209
67792|CUENCA|112210
67793|SUCRE|112211
67794|LOJA|112212
67795|CUENCA|112213
67796|CUENCA|112214
67797|ARENILLAS|112215
67798|CUENCA|112216
67799|CUENCA|112217
67800|CUENCA|112218
67801|CUENCA|112219
67802|MACHALA|112220
67803|CUENCA|112221
67804|CUENCA|112222
67805|CUENCA|112223
67806|CUENCA|112224
67807|CUENCA|112225
67808|CUENCA|112226
67809|CUENCA|112227
67810|CUENCA|112228
67811|CUENCA|112229
67812|CUENCA|112230
67813|CUENCA|112231
67814|CUENCA|112232
67815|CUENCA|112233
67816|CUENCA|112234
67817|CUENCA|112235
67818|CUENCA|112236
67819|CUENCA|112237
67820|CUENCA|112238
67821|CUENCA|112239
67822|PUERTO LÓPEZ|112240
67823|GUALACEO|112241
67824|CUENCA|112242
67825|CUENCA|112243
67826|CUENCA|112244
67827|CUENCA|112245
67828|CUENCA|112246
67829|CUENCA|112247
67830|CUENCA|112248
67831|CUENCA|112249
67832|CUENCA|112250
67833|CUENCA|112251
67834|CUENCA|112252
67835|CUENCA|112253
67836|CUENCA|112254
67837|CUENCA|112255
67838|CUENCA|112256
67839|CUENCA|112257
67840|CUENCA|112258
67841|CUENCA|112259
67842|CUENCA|112260
67843|CUENCA|112261
67844|CUENCA|112262
67845|CUENCA|112263
67846|CUENCA|112264
67847|CUENCA|112265
67848|CUENCA|112266
67849|CUENCA|112267
67850|SANTA ISABEL|112268
67851|CUENCA|112269
67852|CUENCA|112270
67853|CUENCA|112271
67854|CUENCA|112272
67855|GUALACEO|112273
67856|CUENCA|112274
67857|CUENCA|112275
67858|CUENCA|112276
67859|CUENCA|112277
67860|CUENCA|112278
67861|SAMBORONDÓN|112279
67862|CUENCA|112280
67863|CUENCA|112281
67864|CUENCA|112282
67865|CUENCA|112283
67866|QUITO|112284
67867|CUENCA|112285
67868|GUAYAQUIL|112286
67869|CUENCA|112287
67870|AZOGUES|112288
67871|GUAYAQUIL|112289
67872|CUENCA|112290
67873|QUITO|112291
67874|CUENCA|112292
67875|CUENCA|112293
67876|CUENCA|112294
67877|CUENCA|112295
67878|CUENCA|112296
67879|CUENCA|112297
67880|CUENCA|112298
67881|CUENCA|112299
67882|CUENCA|112300
67883|CUENCA|112301
67884|CUENCA|112302
67885|CUENCA|112303
67886|CUENCA|112304
67887|QUITO|112305
67888|QUEVEDO|112306
67889|GUAYAQUIL|112307
67890|CUENCA|112308
67891|IBARRA|112309
67892|AMBATO|112310
67893|AMBATO|112311
67894|QUITO|112312
67895|CUENCA|112313
67896|GUALACEO|112314
67897|CUENCA|112315
67898|CUENCA|112316
67899|CUENCA|112317
67900|CUENCA|112318
67901|CUENCA|112319
67902|CUENCA|112320
67903|CUENCA|112321
67904|CUENCA|112322
67905|CUENCA|112323
67906|SANTA ISABEL|112324
67907|CUENCA|112325
67908|CUENCA|112326
67909|CUENCA|112327
67910|CUENCA|112328
67911|CUENCA|112329
67912|CUENCA|112330
67913|CUENCA|112331
67914|CUENCA|112332
67915|CUENCA|112333
67916|CUENCA|112334
67917|CUENCA|112335
67918|CUENCA|112336
67919|CUENCA|112337
67920|CUENCA|112338
67921|CUENCA|112339
67922|CUENCA|112340
67923|CUENCA|112341
67924|GUALACEO|112342
67925|CUENCA|112343
67926|CUENCA|112344
67927|GUAYAQUIL|112345
67928|CUENCA|112346
67929|CUENCA|112347
67930|CUENCA|112348
67931|CUENCA|112349
67932|CUENCA|112350
67933|CUENCA|112351
67934|CUENCA|112352
67935|CUENCA|112353
67936|CUENCA|112354
67937|CUENCA|112355
67938|CUENCA|112356
67939|CUENCA|112357
67940|CUENCA|112358
67941|QUITO|112359
67942|CUENCA|112360
67943|CUENCA|112361
67944|CUENCA|112362
67945|CUENCA|112363
67946|CUENCA|112364
67947|CUENCA|112365
67948|CUENCA|112366
67949|CUENCA|112367
67950|CUENCA|112368
67951|CUENCA|112369
67952|CUENCA|112370
67953|CUENCA|112371
67954|CUENCA|112372
67955|GUAYAQUIL|112373
67956|CUENCA|112374
67957|LOJA|112375
67958|GUALACEO|112376
67959|PAUTE|112377
67960|CUENCA|112378
67961|SAN FERNANDO|112379
67962|CUENCA|112380
67963|QUITO|112381
67964|LA TRONCAL|112382
67965|CUENCA|112383
67966|GIRÓN|112384
67967|CUENCA|112385
67968|CUENCA|112386
67969|SANTA ISABEL|112387
67970|CUENCA|112388
67971|CUENCA|112389
67972|BIBLIÁN|112390
67973|CUENCA|112391
67974|CUENCA|112392
67975|CUENCA|112393
67976|CUENCA|112394
67977|CUENCA|112395
67978|CUENCA|112396
67979|GUALACEO|112397
67980|CUENCA|112398
67981|CUENCA|112399
67982|CUENCA|112400
67983|CUENCA|112401
67984|CUENCA|112402
67985|CUENCA|112403
67986|CUENCA|112404
67987|CUENCA|112405
67988|CUENCA|112406
67989|CUENCA|112407
67990|CUENCA|112408
67991|CUENCA|112409
67992|CUENCA|112410
67993|CUENCA|112411
67994|CUENCA|112412
67995|CUENCA|112413
67996|CUENCA|112414
67997|CUENCA|112415
67998|CUENCA|112416
67999|CUENCA|112417
68000|CUENCA|112418
68001|CUENCA|112419
68002|CUENCA|112420
68003|CUENCA|112421
68004|CUENCA|112422
68005|CUENCA|112423
68006|CUENCA|112424
68007|CUENCA|112425
68008|CUENCA|112426
68009|CUENCA|112427
68010|CUENCA|112428
68011|CUENCA|112429
68012|CUENCA|112430
68013|CUENCA|112431
68014|CUENCA|112432
68015|SIGSIG|112433
68016|CUENCA|112434
68017|CUENCA|112435
68018|CUENCA|112436
68019|CUENCA|112437
68020|CUENCA|112438
68021|CUENCA|112439
68022|CUENCA|112440
68023|GUALACEO|112441
68024|CUENCA|112442
68025|CUENCA|112443
68026|CUENCA|112444
68027|CUENCA|112445
68028|CUENCA|112446
68029|CUENCA|112447
68030|CUENCA|112448
68031|QUITO|112449
68032|CUENCA|112450
68033|CUENCA|112451
68034|CUENCA|112452
68035|CUENCA|112453
68036|GUALACEO|112454
68037|CUENCA|112455
68038|CUENCA|112456
68039|CUENCA|112457
68040|SANTA ISABEL|112458
68041|CUENCA|112459
68042|CUENCA|112460
68043|CUENCA|112461
68044|CUENCA|112462
68045|CUENCA|112463
68046|CUENCA|112464
68047|CUENCA|112465
68048|CUENCA|112466
68049|CUENCA|112467
68050|LAGO AGRIO|112468
68051|CUENCA|112469
68052|CUENCA|112470
68053|CUENCA|112471
68054|CAÑAR|112472
68055|SALINAS|112473
68056|GUAYAQUIL|112474
68057|CUENCA|112475
68058|CUENCA|112476
68059|CUENCA|112477
68060|CUENCA|112478
68061|CUENCA|112479
68062|SUCÚA|112480
68063|GUALACEO|112481
68064|GUALACEO|112482
68065|CUENCA|112483
68066|CUENCA|112484
68067|CUENCA|112485
68068|CUENCA|112486
68069|CUENCA|112487
68070|CUENCA|112488
68071|CUENCA|112489
68072|CUENCA|112490
68073|CUENCA|112491
68074|CUENCA|112492
68075|CUENCA|112493
68076|CUENCA|112494
68077|CUENCA|112495
68078|PAUTE|112496
68079|CUENCA|112497
68080|CUENCA|112498
68081|CUENCA|112499
68082|CUENCA|112500
68083|CUENCA|112501
68084|CUENCA|112502
68085|CAÑAR|112503
68086|CUENCA|112504
68087|CUENCA|112505
68088|CUENCA|112506
68089|CUENCA|112507
68090|CUENCA|112508
68091|CUENCA|112509
68092|CUENCA|112510
68093|CUENCA|112511
68094|CUENCA|112512
68095|CUENCA|112513
68096|CUENCA|112514
68097|CUENCA|112515
68098|GUALACEO|112516
68099|CUENCA|112517
68100|GIRÓN|112518
68101|CUENCA|112519
68102|CUENCA|112520
68103|CUENCA|112521
68104|CUENCA|112522
68105|CUENCA|112523
68106|GIRÓN|112524
68107|CUENCA|112525
68108|CUENCA|112526
68109|CUENCA|112527
68110|CUENCA|112528
68111|CUENCA|112529
68112|CUENCA|112530
68113|CUENCA|112531
68114|CUENCA|112532
68115|GUALACEO|112533
68116|CUENCA|112534
68117|CUENCA|112535
68118|CUENCA|112536
68119|CUENCA|112537
68120|LIMÓN INDANZA|112538
68121|CUENCA|112539
68122|CUENCA|112540
68123|DELEG|112541
68124|CUENCA|112542
68125|SIGSIG|112543
68126|CUENCA|112544
68127|CUENCA|112545
68128|CUENCA|112546
68129|CUENCA|112547
68130|AZOGUES|112548
68131|SANTA ELENA|112549
68132|CUENCA|112550
68133|CUENCA|112551
68134|CUENCA|112552
68135|CUENCA|112553
68136|CUENCA|112554
68137|CUENCA|112555
68138|GUAYAQUIL|112556
68139|CUENCA|112557
68140|CUENCA|112558
68141|CUENCA|112559
68142|EL TAMBO|112560
68143|CUENCA|112561
68144|CUENCA|112562
68145|CUENCA|112563
68146|CUENCA|112564
68147|CUENCA|112565
68148|CUENCA|112566
68149|CUENCA|112567
68150|CUENCA|112568
68151|GUALACEO|112569
68152|SAN FERNANDO|112570
68153|CUENCA|112571
68154|CUENCA|112572
68155|CUENCA|112573
68156|CUENCA|112574
68157|CUENCA|112575
68158|CUENCA|112576
68159|CUENCA|112577
68160|CUENCA|112578
68161|NABÓN|112579
68162|CUENCA|112580
68163|GIRÓN|112581
68164|CUENCA|112582
68165|GUAYAQUIL|112583
68166|CUENCA|112584
68167|CUENCA|112585
68168|CUENCA|112586
68169|CUENCA|112587
68170|CUENCA|112588
68171|CUENCA|112589
68172|CUENCA|112590
68173|CUENCA|112591
68174|CUENCA|112592
68175|CUENCA|112593
68176|CUENCA|112594
68177|CUENCA|112595
68178|CUENCA|112596
68179|CUENCA|112597
68180|CUENCA|112598
68181|CUENCA|112599
68182|QUITO|112600
68183|QUITO|112601
68184|CUENCA|112602
68185|CUENCA|112603
68186|GUALACEO|112604
68187|CUENCA|112605
68188|QUITO|112606
68189|CUENCA|112607
68190|CUENCA|112608
68191|SANTA ISABEL|112609
68192|GUALACEO|112610
68193|CUENCA|112611
68194|CUENCA|112612
68195|CUENCA|112613
68196|CUENCA|112614
68197|CUENCA|112615
68198|CUENCA|112616
68199|CUENCA|112617
68200|CUENCA|112618
68201|CUENCA|112619
68202|CUENCA|112620
68203|CUENCA|112621
68204|GUAYAQUIL|112622
68205|CUENCA|112623
68206|MORONA|112624
68207|CUENCA|112625
68208|CUENCA|112626
68209|CUENCA|112627
68210|CUENCA|112628
68211|CUENCA|112629
68212|CUENCA|112630
68213|CUENCA|112631
68214|CUENCA|112632
68215|CUENCA|112633
68216|CUENCA|112634
68217|CUENCA|112635
68218|PAUTE|112636
68219|GUAYAQUIL|112637
68220|CUENCA|112638
68221|CUENCA|112639
68222|CUENCA|112640
68223|CUENCA|112641
68224|CUENCA|112642
68225|CUENCA|112643
68226|CUENCA|112644
68227|CUENCA|112645
68228|CUENCA|112646
68229|CUENCA|112647
68230|CAÑAR|112648
68231|GIRÓN|112649
68232|CUENCA|112650
68233|CUENCA|112651
68234|CUENCA|112652
68235|CUENCA|112653
68236|CUENCA|112654
68237|CUENCA|112655
68238|CUENCA|112656
68239|CUENCA|112657
68240|CUENCA|112658
68241|CUENCA|112659
68242|CUENCA|112660
68243|CUENCA|112661
68244|CUENCA|112662
68245|CUENCA|112663
68246|CUENCA|112664
68247|CUENCA|112665
68248|CUENCA|112666
68249|CUENCA|112667
68250|CUENCA|112668
68251|CUENCA|112669
68252|CUENCA|112670
68253|CUENCA|112671
68254|GUALACEO|112672
68255|ECHEANDÍA|112673
68256|JIPIJAPA|112674
68257|MILAGRO|112675
68258|GUARANDA|112676
68259|SANTA CRUZ|112677
68260|RIOBAMBA|112678
68261|GUAYAQUIL|112679
68262|CASCALES|112680
68263|GUARANDA|112681
68264|QUITO|112682
68265|AMBATO|112683
68266|ECHEANDÍA|112684
68267|CHIMBO|112685
68268|RIOBAMBA|112686
68269|QUITO|112687
68270|SALINAS|112688
68271|GUARANDA|112689
68272|ECHEANDÍA|112690
68273|CALUMA|112691
68274|GUARANDA|112692
68275|GUARANDA|112693
68276|RIOBAMBA|112694
68277|GUARANDA|112695
68278|GUARANDA|112696
68279|RUMIÑAHUI|112697
68280|GUARANDA|112698
68281|GUARANDA|112699
68282|PALORA|112700
68283|GUAYAQUIL|112701
68284|GUARANDA|112702
68285|LORETO|112703
68286|GUAYAQUIL|112704
68287|QUITO|112705
68288|GUAYAQUIL|112706
68289|LA CONCORDIA|112707
68290|ISABELA|112708
68291|GUARANDA|112709
68292|GUARANDA|112710
68293|QUITO|112711
68294|TENA|112712
68295|SHUSHUFINDI|112713
68296|GUARANDA|112714
68297|GUARANDA|112715
68298|GUARANDA|112716
68299|QUITO|112717
68300|QUITO|112718
68301|QUITO|112719
68302|GUARANDA|112720
68303|PORTOVIEJO|112721
68304|ATACAMES|112722
68305|GUARANDA|112723
68306|LAGO AGRIO|112724
68307|GUALAQUIZA|112725
68308|GUAYAQUIL|112726
68309|GUARANDA|112727
68310|SAN VICENTE|112728
68311|MEJÍA|112729
68312|ATACAMES|112730
68313|GUARANDA|112731
68314|GUARANDA|112732
68315|GUARANDA|112733
68316|PUERTO QUITO|112734
68317|QUITO|112735
68318|QUITO|112736
68319|QUITO|112737
68320|QUITO|112738
68321|QUITO|112739
68322|TENA|112740
68323|GUAYAQUIL|112741
68324|MEJÍA|112742
68325|BABAHOYO|112743
68326|GUARANDA|112744
68327|LORETO|112745
68328|QUITO|112746
68329|ORELLANA|112747
68330|GUARANDA|112748
68331|ECHEANDÍA|112749
68332|TENA|112750
68333|PIÑAS|112751
68334|LATACUNGA|112752
68335|GUARANDA|112753
68336|QUITO|112754
68337|QUITO|112755
68338|QUITO|112756
68339|SHUSHUFINDI|112757
68340|AZOGUES|112758
68341|ECHEANDÍA|112759
68342|GUARANDA|112760
68343|GUARANDA|112761
68344|QUITO|112762
68345|QUITO|112763
68346|CHIMBO|112764
68347|GUARANDA|112765
68348|GUARANDA|112766
68349|QUITO|112767
68350|QUITO|112768
68351|CHIMBO|112769
68352|SAN MIGUEL|112770
68353|QUITO|112771
68354|QUITO|112772
68355|SAN MIGUEL|112773
68356|GUARANDA|112774
68357|GUARANDA|112775
68358|SANTA ELENA|112776
68359|GUARANDA|112777
68360|LORETO|112778
68361|SANTO DOMINGO|112779
68362|GUARANDA|112780
68363|GUARANDA|112781
68364|TENA|112782
68365|CHIMBO|112783
68366|SAN MIGUEL|112784
68367|CALUMA|112785
68368|TENA|112786
68369|QUITO|112787
68370|QUITO|112788
68371|QUITO|112789
68372|LAS NAVES|112790
68373|GUARANDA|112791
68374|ECHEANDÍA|112792
68375|SAN MIGUEL|112793
68376|PEDRO VICENTE MALDONADO|112794
68377|GUARANDA|112795
68378|CALUMA|112796
68379|GUARANDA|112797
68380|ORELLANA|112798
68381|SANTA CRUZ|112799
68382|GUARANDA|112800
68383|GUARANDA|112801
68384|GUARANDA|112802
68385|GUARANDA|112803
68386|SAN MIGUEL|112804
68387|CHIMBO|112805
68388|BAÑOS DE AGUA SANTA|112806
68389|GUARANDA|112807
68390|CHILLANES|112808
68391|CALUMA|112809
68392|CUENCA|112810
68393|QUITO|112811
68394|LATACUNGA|112812
68395|GUARANDA|112813
68396|GUARANDA|112814
68397|GUARANDA|112815
68398|GUARANDA|112816
68399|GUARANDA|112817
68400|QUITO|112818
68401|CHIMBO|112819
68402|GUARANDA|112820
68403|CALUMA|112821
68404|ECHEANDÍA|112822
68405|CHIMBO|112823
68406|GUARANDA|112824
68407|RIOBAMBA|112825
68408|GUARANDA|112826
68409|QUITO|112827
68410|QUITO|112828
68411|CALUMA|112829
68412|SANTO DOMINGO|112830
68413|CUENCA|112831
68414|CUENCA|112832
68415|GUARANDA|112833
68416|GUARANDA|112834
68417|ESMERALDAS|112835
68418|SALINAS|112836
68419|CALUMA|112837
68420|GUARANDA|112838
68421|QUITO|112839
68422|QUITO|112840
68423|LATACUNGA|112841
68424|SAN MIGUEL|112842
68425|CALUMA|112843
68426|QUITO|112844
68427|GUAYAQUIL|112845
68428|QUITO|112846
68429|GUARANDA|112847
68430|QUITO|112848
68431|CHIMBO|112849
68432|GUAYAQUIL|112850
68433|GUARANDA|112851
68434|GUARANDA|112852
68435|GUARANDA|112853
68436|SAN MIGUEL|112854
68437|GUARANDA|112855
68438|GUARANDA|112856
68439|CHIMBO|112857
68440|CHIMBO|112858
68441|GUARANDA|112859
68442|SAN MIGUEL|112860
68443|GUARANDA|112861
68444|GUARANDA|112862
68445|PASAJE|112863
68446|CALUMA|112864
68447|GUARANDA|112865
68448|GUARANDA|112866
68449|CALUMA|112867
68450|GUARANDA|112868
68451|LATACUNGA|112869
68452|QUITO|112870
68453|GUARANDA|112871
68454|SAN MIGUEL|112872
68455|QUITO|112873
68456|GUARANDA|112874
68457|GUARANDA|112875
68458|ECHEANDÍA|112876
68459|GUARANDA|112877
68460|GUARANDA|112878
68461|QUITO|112879
68462|BIBLIÁN|112880
68463|CUENCA|112881
68464|AZOGUES|112882
68465|CAÑAR|112883
68466|EL TRIUNFO|112884
68467|GUAYAQUIL|112885
68468|NARANJAL|112886
68469|LA TRONCAL|112887
68470|CAÑAR|112888
68471|LA TRONCAL|112889
68472|COTACACHI|112890
68473|LA TRONCAL|112891
68474|LA TRONCAL|112892
68475|CUENCA|112893
68476|AZOGUES|112894
68477|GUAYAQUIL|112895
68478|LA TRONCAL|112896
68479|LAGO AGRIO|112897
68480|CUENCA|112898
68481|LA TRONCAL|112899
68482|SAN CRISTÓBAL|112900
68483|AZOGUES|112901
68484|CUENCA|112902
68485|MACHALA|112903
68486|PABLO SEXTO|112904
68487|CUENCA|112905
68488|CUENCA|112906
68489|AZOGUES|112907
68490|AZOGUES|112908
68491|AZOGUES|112909
68492|AZOGUES|112910
68493|SANTO DOMINGO|112911
68494|SARAGURO|112912
68495|LA TRONCAL|112913
68496|CUENCA|112914
68497|PASTAZA|112915
68498|GUAYAQUIL|112916
68499|AZOGUES|112917
68500|PEDERNALES|112918
68501|EL TRIUNFO|112919
68502|BIBLIÁN|112920
68503|AZOGUES|112921
68504|SANTA ELENA|112922
68505|SAN VICENTE|112923
68506|MERA|112924
68507|SUCÚA|112925
68508|YANTZAZA|112926
68509|GUAYAQUIL|112927
68510|LA TRONCAL|112928
68511|CUENCA|112929
68512|CAÑAR|112930
68513|EL TRIUNFO|112931
68514|AZOGUES|112932
68515|CUENCA|112933
68516|SALINAS|112934
68517|QUITO|112935
68518|CUENCA|112936
68519|DELEG|112937
68520|AZOGUES|112938
68521|GUALACEO|112939
68522|CUENCA|112940
68523|CUENCA|112941
68524|AZOGUES|112942
68525|EL TRIUNFO|112943
68526|SANTA ELENA|112944
68527|BIBLIÁN|112945
68528|AZOGUES|112946
68529|LA TRONCAL|112947
68530|GUAYAQUIL|112948
68531|CUENCA|112949
68532|SANTA ISABEL|112950
68533|LA TRONCAL|112951
68534|CUENCA|112952
68535|AZOGUES|112953
68536|AZOGUES|112954
68537|CUENCA|112955
68538|AZOGUES|112956
68539|AZOGUES|112957
68540|AZOGUES|112958
68541|EL TRIUNFO|112959
68542|EL TRIUNFO|112960
68543|CUENCA|112961
68544|CUENCA|112962
68545|QUITO|112963
68546|CUENCA|112964
68547|LA TRONCAL|112965
68548|EL TAMBO|112966
68549|GUAYAQUIL|112967
68550|LA TRONCAL|112968
68551|CUENCA|112969
68552|EL TAMBO|112970
68553|CATAMAYO|112971
68554|CATAMAYO|112972
68555|CUENCA|112973
68556|QUITO|112974
68557|AZOGUES|112975
68558|CUENCA|112976
68559|LA TRONCAL|112977
68560|AZOGUES|112978
68561|LA LIBERTAD|112979
68562|CUENCA|112980
68563|AZOGUES|112981
68564|LA TRONCAL|112982
68565|CUENCA|112983
68566|GUALACEO|112984
68567|AZOGUES|112985
68568|AZOGUES|112986
68569|CUENCA|112987
68570|CUENCA|112988
68571|CUENCA|112989
68572|LA TRONCAL|112990
68573|CAÑAR|112991
68574|CUENCA|112992
68575|EL TAMBO|112993
68576|CAÑAR|112994
68577|GUAYAQUIL|112995
68578|AZOGUES|112996
68579|LIMÓN INDANZA|112997
68580|AZOGUES|112998
68581|GUAYAQUIL|112999
68582|CAÑAR|113000
68583|SALINAS|113001
68584|SAMBORONDÓN|113002
68585|CHORDELEG|113003
68586|CAÑAR|113004
68587|CAÑAR|113005
68588|CAÑAR|113006
68589|CUENCA|113007
68590|CUENCA|113008
68591|EL TAMBO|113009
68592|CUENCA|113010
68593|CUENCA|113011
68594|CUENCA|113012
68595|BIBLIÁN|113013
68596|AZOGUES|113014
68597|BIBLIÁN|113015
68598|CAMILO PONCE ENRÍQUEZ|113016
68599|EL TAMBO|113017
68600|CUENCA|113018
68601|AZOGUES|113019
68602|CUENCA|113020
68603|CUENCA|113021
68604|CUENCA|113022
68605|LA TRONCAL|113023
68606|MACHALA|113024
68607|LA TRONCAL|113025
68608|CAÑAR|113026
68609|GUAYAQUIL|113027
68610|AZOGUES|113028
68611|LA TRONCAL|113029
68612|CAÑAR|113030
68613|LA TRONCAL|113031
68614|EL TAMBO|113032
68615|CUENCA|113033
68616|LA TRONCAL|113034
68617|BIBLIÁN|113035
68618|BIBLIÁN|113036
68619|CUENCA|113037
68620|CAÑAR|113038
68621|LA TRONCAL|113039
68622|AZOGUES|113040
68623|CUENCA|113041
68624|CUENCA|113042
68625|CUENCA|113043
68626|SUSCAL|113044
68627|AZOGUES|113045
68628|AZOGUES|113046
68629|AZOGUES|113047
68630|CAÑAR|113048
68631|CUENCA|113049
68632|AZOGUES|113050
68633|CUENCA|113051
68634|CUENCA|113052
68635|AZOGUES|113053
68636|CUENCA|113054
68637|AZOGUES|113055
68638|AZOGUES|113056
68639|AZOGUES|113057
68640|AZOGUES|113058
68641|CAÑAR|113059
68642|CUENCA|113060
68643|CUENCA|113061
68644|QUITO|113062
68645|AZOGUES|113063
68646|LA TRONCAL|113064
68647|CUENCA|113065
68648|LA TRONCAL|113066
68649|CUENCA|113067
68650|CUENCA|113068
68651|QUITO|113069
68652|CUENCA|113070
68653|AZOGUES|113071
68654|AZOGUES|113072
68655|GUAYAQUIL|113073
68656|BIBLIÁN|113074
68657|CAÑAR|113075
68658|AZOGUES|113076
68659|CUENCA|113077
68660|AZOGUES|113078
68661|LA TRONCAL|113079
68662|LA TRONCAL|113080
68663|CUENCA|113081
68664|CUENCA|113082
68665|MORONA|113083
68666|AZOGUES|113084
68667|CUENCA|113085
68668|AZOGUES|113086
68669|CUENCA|113087
68670|AMBATO|113088
68671|AZOGUES|113089
68672|GUALACEO|113090
68673|CUENCA|113091
68674|SANTA ISABEL|113092
68675|PASAJE|113093
68676|PASAJE|113094
68677|MORONA|113095
68678|MORONA|113096
68679|MORONA|113097
68680|CUENCA|113098
68681|EL TAMBO|113099
68682|PAUTE|113100
68683|CUENCA|113101
68684|CUENCA|113102
68685|CUENCA|113103
68686|GUAYAQUIL|113104
68687|CUENCA|113105
68688|CAÑAR|113106
68689|CUENCA|113107
68690|CUENCA|113108
68691|CUENCA|113109
68692|MORONA|113110
68693|CUENCA|113111
68694|AZOGUES|113112
68695|AZOGUES|113113
68696|CUENCA|113114
68697|AZOGUES|113115
