idCategoria|Categoría|horarios|idEstablecimiento
392|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22601
393|PRIMERA|Lunes a sabado de 08:00 a22:00|22602
394|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22603
395|(2) Dos tenedores|Lunes a sabado de 08:00 a22:00|22604
396|(2) Dos tenedores|Lunes a sabado de 08:00 a22:00|22605
397|TERCERA|Lunes a sabado de 08:00 a22:00|22606
398|(1) Un tenedor|Lunes a Viernes 08h30 a 17h30|22607
399|(1) Un tenedor|Lunes a viernes de 08:00 a 18:00|22608
400|(1) Una taza|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22609
401|SEGUNDA|Lunes a sabado de 08:00 a22:00|22610
402|Categoría única|Lunes a sabado de 08:00 a22:00|22611
403|SEGUNDA|Lunes a domingo 24 horas|22612
404|TERCERA|Lunes a sabado de 08:00 a22:00|22613
405|TERCERA|Lunes a sabado de 08:00 a22:00|22614
406|CUARTA|Lunes a sabado de 08:00 a22:00|22615
407|(1) Una taza|Lunes a sabado de 08:00 a22:00|22616
408|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22617
409|TERCERA|Lunes a viernes 06:00 a 20:00|22618
410|1 Estrellas|Lunes a viernes 06:00 a 20:00|22619
411|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22620
412|SEGUNDA|Lunes a sabado de 08:00 a22:00|22621
413|SEGUNDA|Lunes a sabado de 08:00 a22:00|22622
414|TERCERA|Lunes a sabado de 08:00 a22:00|22623
415|CUARTA|Lunes a sabado de 08:00 a22:00|22624
416|CUARTA|Lunes a sabado de 08:00 a22:00|22625
417|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22626
418|TERCERA|Lunes a sabado de 08:00 a22:00|22627
419|TERCERA|Lunes a sabado de 08:00 a22:00|22628
420|(4) Cuatro tenedores|Lunes a sabado de 08:00 a22:00|22629
421|TERCERA|Lunes a sabado de 08:00 a22:00|22630
422|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22631
423|TERCERA|Lunes a sabado de 08:00 a22:00|22632
424|Categoría única|Lunes a sabado de 08:00 a22:00|22633
425|1 Estrellas|Lunes a sabado de 08:00 a22:00|22634
426|TERCERA|Lunes a viernes de 9:00 a 15:00, Lunes a viernes de 16:00 a 22:00|22635
427|TERCERA|Lunes a domingo 24 horas|22636
428|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|22637
429|TERCERA|Lunes a sabado de 08:00 a22:00|22638
430|(2) Dos tenedores|Lunes a viernes 06:00 a 20:00|22639
431|1 Estrellas|Lunes a Viernes 08h30 a 17h00|22640
432|TERCERA|Lunes a viernes 06:00 a 20:00|22641
433|SEGUNDA|Lunes a sabado de 08:00 a22:00|22642
434|3 Estrellas|Lunes a sabado de 08:00 a22:00|22643
435|SEGUNDA|Lunes a sabado de 08:00 a22:00|22644
436|1 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22645
437|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22646
438|1 Estrellas|Lunes a sabado de 08:00 a22:00|22647
439|2 Estrellas|Lunes a sabado de 08:00 a22:00|22648
440|CUARTA|Lunes a sabado de 08:00 a22:00|22649
441|TERCERA|Lunes a viernes de 08:00 a 18:00|22650
442|SEGUNDA|Lunes a sabado de 08:00 a22:00|22651
443|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22652
444|TERCERA|Lunes a sabado de 08:00 a22:00|22653
445|CUARTA|Lunes a sabado de 08:00 a22:00|22654
446|CUARTA|Lunes a sabado de 08:00 a22:00|22655
447|SEGUNDA|Lunes a Viernes 08h30 a 17h30|22656
448|(1) Un tenedor|Lunes a viernes de 08:00 a 18:00|22657
449|(1) Un tenedor|Lunes a Viernes 08h30 a 17h00|22658
450|TERCERA|Lunes a sabado de 08:00 a22:00|22659
451|3 Estrellas|Lunes a domingo 24 horas|22660
452|CUARTA|Lunes a domingo 24 horas|22661
453|2 Estrellas|Lunes a domingo 24 horas|22662
454|TERCERA|Lunes a Domingo 24 horas|22663
455|SEGUNDA / 3 TENEDORES|Lunes a viernes de 08:00 a 18:00|22664
456|TERCERA|Lunes a sabado de 08:00 a22:00|22665
457|4 Estrellas|Lunes a Viernes 08h30 a 17h30|22666
458|SEGUNDA|Lunes a Domingo 24 horas|22667
459|TERCERA / 2 TENEDORES|Lunes a viernes de 08:00 a 18:00|22668
460|2 Estrellas|Lunes a sabado de 08:00 a22:00|22669
461|CUARTA|Lunes a domingo 24 horas|22670
462|TERCERA|Lunes a Domingo 24 horas|22671
463|SEGUNDA|Lunes a domingo 24 horas|22672
464|2 Estrellas|Lunes a viernes 06:00 a 20:00|22673
465|(1) Una tazas|Lunes a domingo 24 horas|22674
466|3 Estrellas|Lunes a domingo 24 horas|22675
467|2 Estrellas|Lunes a sabado de 08:00 a22:00|22676
468|3 Estrellas|Lunes a Viernes 08h30 a 17h00|22677
469|TERCERA|Lunes a domingo 24 horas|22678
470|(1) Un tenedor|Lunes a domingo 24 horas|22679
471|(2) Dos tenedores|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22680
472|TERCERA|Lunes a Viernes 08h30 a 17h00|22681
473|CUARTA|Lunes a sabado de 08:00 a22:00|22682
474|TERCERA|Lunes a sabado de 08:00 a22:00|22683
475|2 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22684
476|(1) Un tenedor|Lunes a viernes 06:00 a 20:00|22685
477|(1) Un tenedor|Lunes a domingo 24 horas|22686
478|CUARTA|Lunes a sabado de 08:00 a22:00|22687
479|CUARTA|Lunes a domingo 24 horas|22688
480|(2) Dos tenedores|Lunes a sabado de 08:00 a22:00|22689
481|SEGUNDA|Lunes a domingo 24 horas|22690
482|TERCERA|Lunes a Viernes 08h30 a 17h00|22691
483|TERCERA|Lunes a domingo 24 horas|22692
484|CUARTA|Lunes a sabado de 08:00 a22:00|22693
485|TERCERA|Lunes a sabado de 08:00 a22:00|22694
486|2 Estrellas|Lunes a sabado de 08:00 a22:00|22695
487|TERCERA|Lunes a domingo 24 horas|22696
488|TERCERA|Lunes a viernes de 08:00 a 18:00|22697
489|2 Estrellas|Lunes a viernes 06:00 a 20:00|22698
490|2 Estrellas|Lunes a sabado de 08:00 a22:00|22699
491|SEGUNDA|Lunes a Domingo 24 horas|22700
492|PRIMERA|Lunes a sabado de 08:00 a22:00|22701
493|SEGUNDA|Lunes a domingo 24 horas|22702
494|(1) Un tenedor|Lunes a domingo 24 horas|22703
495|CUARTA|Lunes a sabado de 08:00 a22:00|22704
496|3 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22705
497|Categoría única|Lunes a domingo 24 horas|22706
498|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|22707
499|SEGUNDA|Lunes a sabado de 08:00 a22:00|22708
500|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22709
501|(2) Dos tenedores|Lunes a viernes de 08:00 a 18:00|22710
502|2 Estrellas|Lunes a sabado de 08:00 a22:00|22711
503|TERCERA|Lunes a domingo 24 horas|22712
504|SEGUNDA|Lunes a viernes 06:00 a 20:00|22713
505|TERCERA|Lunes a sabado de 08:00 a22:00|22714
506|1 Estrellas|Lunes a viernes de 08:00 a 18:00|22715
507|SEGUNDA|Lunes a viernes de 08:00 a 18:00|22716
508|PRIMERA|Lunes a viernes de 08:00 a 18:00|22717
509|SEGUNDA|Lunes a domingo 24 horas|22718
510|SEGUNDA|Lunes a sabado de 08:00 a22:00|22719
511|1 Estrellas|Lunes a sabado de 08:00 a22:00|22720
512|SEGUNDA|24 horas|22721
513|Categoría única|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22722
514|Categoría única|Lunes a Viernes 08h30 a 17h30|22723
515|1 ESTRELLAS|Lunes a viernes 06:00 a 20:00|22724
516|(2) Dos tenedores|Lunes a sabado de 08:00 a22:00|22725
517|TERCERA|Lunes a sabado de 08:00 a22:00|22726
518|CUARTA|Lunes a sabado de 08:00 a22:00|22727
519|TERCERA|Lunes a Viernes 08h30 a 17h30|22728
520|3 Estrellas|Lunes a Viernes 08h30 a 17h30|22729
521|TERCERA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22730
522|(1) Una tazas|Lunes a viernes 06:00 a 20:00|22731
523|CUARTA|Lunes a sabado de 08:00 a22:00|22732
524|TERCERA|Lunes a sabado de 08:00 a22:00|22733
525|CUARTA / 1 TENEDOR|Lunes a viernes 06:00 a 20:00|22734
526|(1) Un tenedor|Lunes a domingo 24 horas|22735
527|SEGUNDA|Lunes a sabado de 08:00 a22:00|22736
528|TERCERA|Lunes a sabado de 08:00 a22:00|22737
529|SEGUNDA|Lunes a viernes de 08:00 a 18:00|22738
530|SEGUNDA|Lunes a viernes 06:00 a 20:00|22739
531|2 Estrellas|Lunes a sabado de 08:00 a22:00|22740
532|(2) Dos tenedores|Lunes a sabado de 08:00 a22:00|22741
533|TERCERA|Lunes a sabado de 08:00 a22:00|22742
534|1 Estrellas|Lunes a sabado de 08:00 a22:00|22743
535|TERCERA|Lunes a sabado de 08:00 a22:00|22744
536|TERCERA|Lunes a sabado de 08:00 a22:00|22745
537|TERCERA|Lunes a Domingo 24 horas|22746
538|TERCERA|Lunes a viernes de 9:00 a 15:00, Lunes a viernes de 16:00 a 22:00|22747
539|CUARTA|Lunes a viernes de 08:00 a 18:00|22748
540|TERCERA|Lunes a sabado de 08:00 a22:00|22749
541|(1) Una copa|Lunes a sabado de 08:00 a22:00|22750
542|TERCERA|Lunes a sabado de 08:00 a22:00|22751
543|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22752
544|TERCERA|Lunes a sabado de 08:00 a22:00|22753
545|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22754
546|CUARTA|Lunes a sabado de 08:00 a22:00|22755
547|CUARTA|Lunes a sabado de 08:00 a22:00|22756
548|1 Estrellas|Lunes a sabado de 08:00 a22:00|22757
549|2 Estrellas|Lunes a sabado de 08:00 a22:00|22758
550|TERCERA|Lunes a sabado de 08:00 a22:00|22759
551|3 Estrellas|Lunes a viernes de 9:00 a 15:00, Lunes a viernes de 16:00 a 22:00|22760
552|TERCERA|Lunes a sabado de 08:00 a22:00|22761
553|SEGUNDA|Lunes a sabado de 08:00 a22:00|22762
554|TERCERA|Lunes a sabado de 08:00 a22:00|22763
555|(1) Una tazas|Lunes a Viernes 08h30 a 17h00|22764
556|SEGUNDA|Lunes a Viernes 08h30 a 17h30|22765
557|CUARTA|Lunes a viernes 8h15 a 17h00|22766
558|2 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22767
559|2 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22768
560|2 Estrellas|24 horas|22769
561|(2) Dos tenedores|Lunes a sabado de 08:00 a22:00|22770
562|(1) Una taza|Lunes a viernes de 08:00 a 18:00|22771
563|(2) Dos tenedores|Lunes a Viernes 08h30 a 17h30|22772
564|TERCERA|Lunes a Viernes 08h30 a 17h30|22773
565|TERCERA|Lunes a Viernes 08h30 a 17h30|22774
566|TERCERA|Lunes a viernes de 08:00 a 18:00|22775
567|3 Estrellas|Lunes a Domingo 24 horas|22776
568|2 Estrellas|Lunes a Viernes 08h30 a 17h30|22777
569|PRIMERA|Lunes a Domingo 24 horas|22778
570|SEGUNDA|Lunes a viernes de 08:00 a 18:00|22779
571|SEGUNDA|Lunes a sabado de 08:00 a22:00|22780
572|(1) Un tenedor|Lunes a Viernes 08h30 a 17h30|22781
573|1 Estrellas|Lunes a domingo 24 horas|22782
574|(1) Una tazas|Lunes a viernes de 08:00 a 18:00|22783
575|2 Estrellas|Lunes a Viernes 08h30 a 17h30|22784
576|CUARTA|Lunes a sabado de 08:00 a22:00|22785
577|(1) Un tenedor|Lunes a Viernes 08h30 a 17h00|22786
578|CUARTA|Lunes a Viernes 08h30 a 17h00|22787
579|3 Estrellas|Lunes a sabado de 08:00 a22:00|22788
580|TERCERA|Lunes a sabado de 08:00 a22:00|22789
581|TERCERA|Lunes a sabado de 08:00 a22:00|22790
582|(1) Un tenedor|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22791
583|SEGUNDA|Lunes a sabado de 08:00 a22:00|22792
584|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22793
585|SEGUNDA|Lunes a sabado de 08:00 a22:00|22794
586|CUARTA|Lunes a sabado de 08:00 a22:00|22795
587|2 Estrellas|Lunes a sabado de 08:00 a22:00|22796
588|SEGUNDA|Lunes a sabado de 08:00 a22:00|22797
589|CUARTA|Lunes a viernes 06:00 a 20:00|22798
590|(1) Un tenedor|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22799
591|3 Estrellas|Lunes a Viernes 08h30 a 17h00|22800
592|CUARTA|Lunes a Viernes 08h30 a 17h00|22801
593|CUARTA|Lunes a Viernes 08h30 a 17h00|22802
594|TERCERA|Lunes a Viernes 08h30 a 17h00|22803
595|2 Estrellas|Lunes a Viernes 08h30 a 17h00|22804
596|TERCERA|Lunes a domingo 24 horas|22805
597|CUARTA|24 horas|22806
598|1 Estrellas|Lunes a sabado de 08:00 a22:00|22807
599|SEGUNDA|Lunes a sabado de 08:00 a22:00|22808
600|TERCERA|Lunes a Viernes 08h30 a 17h30|22809
601|TERCERA|Lunes a sabado de 08:00 a22:00|22810
602|TERCERA|Lunes a Domingo 24 horas|22811
603|TERCERA|Lunes a sabado de 08:00 a22:00|22812
604|1 Estrellas|Lunes a viernes 06:00 a 20:00|22813
605|(1) Un tenedor|Lunes a viernes 06:00 a 20:00|22814
606|1 Estrellas|Lunes a viernes 06:00 a 20:00|22815
607|1 Estrellas|Lunes a viernes 06:00 a 20:00|22816
608|TERCERA|Lunes a viernes de 08:00 a 18:00|22817
609|TERCERA|24 horas|22818
610|TERCERA|Lunes a sabado de 08:00 a22:00|22819
611|SEGUNDA|Lunes a Domingo 24 horas|22820
612|CUARTA|Lunes a sabado de 08:00 a22:00|22821
613|TERCERA|Lunes a sabado de 08:00 a22:00|22822
614|CUARTA|Lunes a domingo 24 horas|22823
615|TERCERA|Lunes a Domingo 24 horas|22824
616|SEGUNDA|Lunes a domingo 24 horas|22825
617|1 Estrellas|Lunes a sabado de 08:00 a22:00|22826
618|(2) Dos tenedores|Lunes a sabado de 06:00 a22:00|22827
619|(2) Dos tenedores|Lunes a Viernes 08h30 a 17h30|22828
620|Categoría única|Lunes a sabado de 08:00 a22:00|22829
621|TERCERA|Lunes a domingo 24 horas|22830
622|SEGUNDA|Lunes a viernes de 08:00 a 18:00|22831
623|CUARTA|Lunes a sabado de 08:00 a22:00|22832
624|TERCERA|Lunes a Viernes 08h30 a 17h30|22833
625|SEGUNDA|Lunes a Domingo 24 horas|22834
626|2 Estrellas|Lunes a domingo 24 horas|22835
627|SEGUNDA|Lunes a domingo 24 horas|22836
628|TERCERA|Lunes a Viernes 08h30 a 17h30|22837
629|TERCERA|Lunes a Viernes 08h30 a 17h30|22838
630|2 Estrellas|Lunes a Viernes 08h30 a 17h30|22839
631|TERCERA|Lunes a domingo 24 horas|22840
632|TERCERA|Lunes a domingo 24 horas|22841
633|CUARTA|Lunes a domingo 24 horas|22842
634|2 Estrellas|Lunes a sabado de 08:00 a22:00|22843
635|SEGUNDA|Lunes a domingo 24 horas|22844
636|TERCERA|Lunes a sabado de 08:00 a22:00|22845
637|(1) Una tazas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22846
638|CUARTA|Lunes a Viernes 08h30 a 17h30|22847
639|TERCERA|Lunes a sabado de 08:00 a22:00|22848
640|PRIMERA|Lunes a domingo 24 horas|22849
641|CUARTA|Lunes a sabado de 08:00 a22:00|22850
642|3 Estrellas|Lunes a domingo 24 horas|22851
643|3 Estrellas|Lunes a domingo 24 horas|22852
644|3 Estrellas|Lunes a viernes de 08:00 a 18:00|22853
645|3 Estrellas|Lunes a Domingo 24 horas|22854
646|1 Estrellas|Lunes a sabado de 08:00 a22:00|22855
647|1 Estrellas|Lunes a sabado de 08:00 a22:00|22856
648|TERCERA|Lunes a sabado de 08:00 a22:00|22857
649|SEGUNDA|Lunes a viernes 06:00 a 20:00|22858
650|(1) Una copa|Lunes a sabado de 08:00 a22:00|22859
651|CUARTA|24 horas|22860
652|TERCERA|Lunes a viernes a partir de las 08h00 hasta 17h00|22861
653|(1) Una tazas|Lunes a Viernes 08h30 a 17h00|22862
654|TERCERA|Lunes a domingo 24 horas|22863
655|CUARTA|Lunes a sabado de 08:00 a22:00|22864
656|TERCERA|Lunes a viernes 06:00 a 20:00|22865
657|TERCERA|Lunes a viernes 06:00 a 20:00|22866
658|TERCERA|Lunes a viernes 06:00 a 20:00|22867
659|TERCERA|Lunes a viernes 06:00 a 20:00|22868
660|SEGUNDA|Lunes a viernes 06:00 a 20:00|22869
661|(1) Un tenedor|Lunes a viernes 06:00 a 20:00|22870
662|(1) Un tenedor|Lunes a Viernes 08h30 a 17h00|22871
663|2 ESTRELLAS|Lunes a Viernes 08h30 a 17h00|22872
664|1 Estrellas|Lunes a sabado de 08:00 a22:00|22873
665|CUARTA|Lunes a domingo 24 horas|22874
666|2 ESTRELLAS|Lunes a sabado de 08:00 a22:00|22875
667|CUARTA|Lunes a viernes de 08:00 a 18:00|22876
668|TERCERA|Lunes a viernes de 08:00 a 18:00|22877
669|TERCERA|Lunes a Viernes 08h30 a 17h30|22878
670|SEGUNDA|Lunes a viernes de 08:00 a 18:00|22879
671|TERCERA|Lunes a viernes de 08:00 a 18:00|22880
672|TERCERA|Lunes a viernes de 08:00 a 18:00|22881
673|CUARTA|Lunes a sabado de 08:00 a22:00|22882
674|TERCERA|Lunes a Viernes 08h30 a 17h30|22883
675|(2) Dos tenedores|Lunes a viernes de 08:00 a 18:00|22884
676|CUARTA|Lunes a viernes de 08:00 a 18:00|22885
677|CUARTA|Lunes a domingo 24 horas|22886
678|3 Estrellas|Lunes a Domingo 24 horas|22887
679|TERCERA|Lunes a viernes 06:00 a 20:00|22888
680|(1) Un tenedor|Lunes a Domingo 24 horas|22889
681|CUARTA|Lunes a viernes 06:00 a 20:00|22890
682|(1) Una copa|Lunes a viernes 06:00 a 20:00|22891
683|(1) Un tenedor|Lunes a Viernes 08h30 a 17h30|22892
684|1 Estrellas|Lunes a domingo 24 horas|22893
685|3 Estrellas|Lunes a Viernes 08h30 a 17h00|22894
686|(1) Una tazas|Lunes a Viernes 08h30 a 17h00|22895
687|CUARTA|Lunes a Viernes 08h30 a 17h00|22896
688|3 Estrellas|Lunes a Viernes 08h30 a 17h00|22897
689|3 Estrellas|Lunes a viernes de 08:00 a 18:00|22898
690|3 Estrellas|Lunes a Viernes 08h30 a 17h30|22899
691|CUARTA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22900
692|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22901
693|(1) Un tenedor|Lunes a Domingo 24 horas|22902
694|1 Estrellas|Lunes a sabado de 08:00 a22:00|22903
695|(2) Dos tenedores|Lunes a domingo 24 horas|22904
696|TERCERA|Lunes a domingo 24 horas|22905
697|CUARTA|Lunes a Viernes 08h30 a 17h30|22906
698|SEGUNDA|Lunes a Viernes 08h30 a 17h30|22907
699|(1) Una copa|Lunes a viernes de 08:00 a 18:00|22908
700|SEGUNDA|Lunes a Domingo 24 horas|22909
701|CUARTA|Lunes a sabado de 08:00 a22:00|22910
702|1 Estrellas|Lunes a domingo 24 horas|22911
703|3 Estrellas|Lunes a sabado de 08:00 a22:00|22912
704|1 Estrellas|Lunes a domingo 24 horas|22913
705|TERCERA|Lunes a viernes 06:00 a 20:00|22914
706|1 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22915
707|CUARTA|Lunes a sabado de 08:00 a22:00|22916
708|1 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22917
709|CUARTA|Lunes a Viernes 08h30 a 17h00|22918
710|CUARTA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|22919
711|CUARTA|Lunes a Viernes 08h30 a 17h00|22920
712|TERCERA|Lunes a domingo 24 horas|22921
713|SEGUNDA|Lunes a domingo 24 horas|22922
714|(1) Una taza|Lunes a Viernes 08h30 a 17h30|22923
715|SEGUNDA|Lunes a Viernes 08h30 a 17h30|22924
716|SEGUNDA|Lunes a domingo 24 horas|22925
717|1 Estrellas|Lunes a domingo 24 horas|22926
718|TERCERA|Lunes a domingo 24 horas|22927
719|TERCERA|Lunes a sabado de 08:00 a22:00|22928
720|1 Estrellas|Lunes a sabado de 08:00 a22:00|22929
721|TERCERA|Lunes a sabado de 08:00 a22:00|22930
722|1 Estrellas|Lunes a sabado de 08:00 a22:00|22931
723|TERCERA|Lunes a sabado de 08:00 a22:00|22932
724|1 Estrellas|Lunes a sabado de 08:00 a22:00|22933
725|(1) Una tazas|Lunes a sabado de 08:00 a22:00|22934
726|SEGUNDA|Lunes a sabado de 08:00 a22:00|22935
727|CUARTA|Lunes a sabado de 08:00 a22:00|22936
728|SEGUNDA|Lunes a sabado de 08:00 a22:00|22937
729|TERCERA|Lunes a sabado de 08:00 a22:00|22938
730|2 Estrellas|Lunes a sabado de 08:00 a22:00|22939
731|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22940
732|(2) Dos tenedores|Lunes a sabado de 08:00 a22:00|22941
733|3 Estrellas|Lunes a sabado de 08:00 a22:00|22942
734|(1) Una tazas|Lunes a sabado de 08:00 a22:00|22943
735|CUARTA|Lunes a sabado de 08:00 a22:00|22944
736|TERCERA|Lunes a sabado de 08:00 a22:00|22945
737|SEGUNDA|Lunes a sabado de 08:00 a22:00|22946
738|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|22947
739|SEGUNDA|Lunes a sabado de 08:00 a22:00|22948
740|(2) Dos tenedores|Lunes a sabado de 08:00 a22:00|22949
741|TERCERA|Lunes a sabado de 08:00 a22:00|22950
742|1 Estrellas|Lunes a sabado de 08:00 a22:00|22951
743|CUARTA|Lunes a sabado de 08:00 a22:00|22952
744|TERCERA|Lunes a sabado de 08:00 a22:00|22953
745|TERCERA|Lunes a sabado de 08:00 a22:00|22954
746|2 Estrellas|Lunes a sabado de 08:00 a22:00|22955
747|SEGUNDA|Lunes a sabado de 08:00 a22:00|22956
748|SEGUNDA|Lunes a sabado de 08:00 a22:00|22957
749|SEGUNDA|Lunes a sabado de 08:00 a22:00|22958
750|TERCERA|Lunes a sabado de 08:00 a22:00|22959
751|TERCERA|Lunes a sabado de 08:00 a22:00|22960
752|(2) Dos tazas|Lunes a sabado de 08:00 a22:00|22961
753|(2) Dos tazas|Lunes a sabado de 08:00 a22:00|22962
754|TERCERA|Lunes a sabado de 08:00 a22:00|22963
755|TERCERA|Lunes a sabado de 08:00 a22:00|22964
756|TERCERA|Lunes a sabado de 08:00 a22:00|22965
757|TERCERA|Lunes a sabado de 08:00 a22:00|22966
758|2 Estrellas|Lunes a sabado de 08:00 a22:00|22967
759|TERCERA|Lunes a domingo 24 horas|22968
760|(1) Una tazas|Lunes a Viernes 08h30 a 17h30|22969
761|TERCERA|Lunes a Viernes 08h30 a 17h30|22970
762|TERCERA|Lunes a viernes de 08:00 a 18:00|22971
763|TERCERA|Lunes a Viernes 08h30 a 17h30|22972
764|TERCERA|Lunes a Domingo 24 horas|22973
765|3 Estrellas|Lunes a domingo 24 horas|22974
766|TERCERA|Lunes a sabado de 08:00 a22:00|22975
767|1 Estrellas|Lunes a Viernes 08h30 a 17h30|22976
768|CUARTA|Lunes a Viernes 08h30 a 17h30|22977
