id_parroquia|nombre_parroquia|
109705|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109706|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109707|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109708|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109709|PÍLLARO, CABECERA CANTONAL|
109710|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109711|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109712|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109713|BAEZA, CABECERA CANTONAL|
109714|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109715|QUITO|
109716|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109717|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109718|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109719|QUITO|
109720|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109721|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109722|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109723|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109724|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109725|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109726|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109727|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109728|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109729|PÍLLARO, CABECERA CANTONAL|
109730|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109731|HUACHI CHICO|
109732|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109733|QUITO|
109734|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109735|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109736|IZAMBA|
109737|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109738|HUACHI CHICO|
109739|PELILEO, CABECERA CANTONAL|
109740|LA MATRIZ|
109741|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109742|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109743|PUERTO QUITO, CABECERA CANTONAL|
109744|LIZARZABURU|
109745|LIZARZABURU|
109746|LIZARZABURU|
109747|LIZARZABURU|
109748|LIZARZABURU|
109749|LIZARZABURU|
109750|ULBA|
109751|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109752|ATAHUALPA (CHISALATA)|
109753|PUERTO AYORA, CABECERA CANTONAL|
109754|ATACAMES, CABECERA CANTONAL|
109755|TISALEO, CABECERA CANTONAL|
109756|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109757|QUITO|
109758|CELIANO MONGE|
109759|HUAQUILLAS, CABECERA CANTONAL|
109760|PELILEO, CABECERA CANTONAL|
109761|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109762|CEVALLOS, CABECERA CANTONAL|
109763|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109764|PEDERNALES, CABECERA CANTONAL|
109765|GUAYAQUIL, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109766|PATATE, CABECERA CANTONAL|
109767|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109768|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109769|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109770|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109771|PUERTO VILLAMIL, CABECERA CANTONAL|
109772|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109773|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109774|MACAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109775|CUMBAYÁ|
109776|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109777|HUACHI LORETO|
109778|LA MERCED|
109779|SAN SEBASTIÁN|
109780|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109781|TABABELA|
109782|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109783|HUACHI CHICO|
109784|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109785|PÍLLARO, CABECERA CANTONAL|
109786|SAN MIGUELITO|
109787|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109788|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109789|PUERTO AYORA, CABECERA CANTONAL|
109790|PELILEO, CABECERA CANTONAL|
109791|PÍLLARO, CABECERA CANTONAL|
109792|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109793|CELIANO MONGE|
109794|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109795|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109796|QUITO|
109797|PELILEO, CABECERA CANTONAL|
109798|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109799|PATATE, CABECERA CANTONAL|
109800|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109801|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109802|ATOCHA – FICOA|
109803|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109804|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109805|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109806|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109807|QUITO|
109808|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109809|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109810|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109811|TANICUCHÍ|
109812|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109813|PELILEO, CABECERA CANTONAL|
109814|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109815|HUACHI LORETO|
109816|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109817|QUITO|
109818|SAN BARTOLOMÉ DE PINLLOG|
109819|PELILEO, CABECERA CANTONAL|
109820|GUARANDA, CABECERA CANTONAL, CAPITAL PROVINCIAL|
109821|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109822|PATATE, CABECERA CANTONAL|
109823|ATAHUALPA (CHISALATA)|
109824|MERA|
109825|QUISAPINCHA (QUIZAPINCHA)|
109826|LA MERCED|
109827|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109828|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109829|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109830|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109831|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109832|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109833|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109834|CEVALLOS, CABECERA CANTONAL|
109835|QUITO|
109836|QUITO|
109837|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109838|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109839|PUERTO QUITO, CABECERA CANTONAL|
109840|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109841|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109842|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109843|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109844|QUITO|
109845|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
109846|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109847|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109848|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109849|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109850|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109851|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109852|LA MERCED|
109853|QUITO|
109854|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109855|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109856|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109857|PUERTO AYORA, CABECERA CANTONAL|
109858|PORTOVELO, CAB CANTONAL|
109859|SANGOLQUÍ, CABECERA CANTONAL|
109860|QUERO, CABECERA CANTONAL|
109861|HUACHI CHICO|
109862|PUERTO AYORA, CABECERA CANTONAL|
109863|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109864|ELOY ALFARO (SAN FELIPE)|
109865|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109866|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109867|ATOCHA – FICOA|
109868|HUACHI CHICO|
109869|PUERTO AYORA, CABECERA CANTONAL|
109870|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109871|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109872|PELILEO, CABECERA CANTONAL|
109873|ELOY ALFARO (SAN FELIPE)|
109874|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109875|MANTA, CABECERA CANTONAL|
109876|LA MERCED|
109877|HUACHI CHICO|
109878|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109879|MACHACHI, CABECERA CANTONAL|
109880|ATOCHA – FICOA|
109881|LA MERCED|
109882|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109883|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109884|YANUNCAY|
109885|EL BATÁN|
109886|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109887|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109888|QUITO|
109889|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109890|PILAGUIN (PILAHUIN)|
109891|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109892|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109893|PÍLLARO, CABECERA CANTONAL|
109894|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109895|ATOCHA – FICOA|
109896|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109897|SAN BARTOLOMÉ DE PINLLOG|
109898|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109899|CALUMA, CABECERA CANTONAL|
109900|AUGUSTO N. MARTINEZ (MUNDUGLEO)|
109901|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109902|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109903|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109904|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109905|HUACHI LORETO|
109906|QUITO|
109907|HUACHI LORETO|
109908|HUACHI LORETO|
109909|UNAMUNCHO|
109910|QUITO|
109911|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109912|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109913|HUACHI LORETO|
109914|ATACAMES, CABECERA CANTONAL|
109915|ATACAMES, CABECERA CANTONAL|
109916|PATATE, CABECERA CANTONAL|
109917|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109918|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109919|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109920|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109921|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109922|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109923|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109924|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109925|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109926|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109927|TOTORAS|
109928|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109929|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109930|HUACHI CHICO|
109931|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109932|CALDERÓN (CARAPUNGO)|
109933|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109934|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109935|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109936|IZAMBA|
109937|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109938|QUITO|
109939|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109940|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109941|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109942|HUACHI CHICO|
109943|PUERTO VILLAMIL, CABECERA CANTONAL|
109944|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109945|SAN FRANCISCO|
109946|HUACHI LORETO|
109947|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109948|GUARANDA, CABECERA CANTONAL, CAPITAL PROVINCIAL|
109949|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109950|QUITO|
109951|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109952|MATRIZ|
109953|HUACHI LORETO|
109954|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109955|SALINAS|
109956|HUACHI CHICO|
109957|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109958|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109959|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109960|QUITO|
109961|SANTA ROSA|
109962|HUACHI LORETO|
109963|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109964|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109965|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109966|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109967|PISHILATA|
109968|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109969|LATACUNGA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109970|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109971|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109972|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109973|MACHALA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109974|HUACHI LORETO|
109975|LA MATRIZ|
109976|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109977|MERA|
109978|LOS ANDES (CAB EN POATUG)|
109979|MATRIZ|
109980|HUACHI LORETO|
109981|IZAMBA|
109982|MOCHA, CABECERA CANTONAL|
109983|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109984|LIZARZABURU|
109985|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109986|SAN FRANCISCO|
109987|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109988|PATATE, CABECERA CANTONAL|
109989|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109990|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
109991|LA PENÍNSULA|
109992|SANGOLQUÍ, CABECERA CANTONAL|
109993|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109994|ATACAMES, CABECERA CANTONAL|
109995|ATACAMES, CABECERA CANTONAL|
109996|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109997|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
109998|PUERTO AYORA, CABECERA CANTONAL|
109999|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110000|QUITO|
110001|CELIANO MONGE|
110002|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110003|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110004|CUENCA, CABECERA CANTONAL Y CAPITAL PROVINCIAL.|
110005|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110006|QUITO|
110007|HUACHI CHICO|
110008|RÍO VERDE|
110009|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110010|GABRIEL IGNACIO VEINTIMILLA|
110011|PATATE, CABECERA CANTONAL|
110012|MACHACHI, CABECERA CANTONAL|
110013|PELILEO, CABECERA CANTONAL|
110014|PELILEO, CABECERA CANTONAL|
110015|ATOCHA – FICOA|
110016|HUACHI CHICO|
110017|PELILEO, CABECERA CANTONAL|
110018|PELILEO, CABECERA CANTONAL|
110019|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110020|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110021|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110022|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110023|ATOCHA – FICOA|
110024|PELILEO, CABECERA CANTONAL|
110025|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110026|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110027|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110028|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110029|ATACAMES, CABECERA CANTONAL|
110030|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110031|MATRIZ|
110032|MATRIZ|
110033|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110034|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110035|HUACHI LORETO|
110036|ATOCHA – FICOA|
110037|MATRIZ|
110038|QUITO|
110039|MATRIZ|
110040|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110041|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110042|LA MATRIZ|
110043|TARAPOA , CABECERA CANTONAL|
110044|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110045|MATRIZ|
110046|RIOBAMBA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110047|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110048|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110049|ATOCHA – FICOA|
110050|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110051|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110052|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110053|SAN FRANCISCO|
110054|MATRIZ|
110055|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110056|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110057|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110058|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110059|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110060|PÍLLARO, CABECERA CANTONAL|
110061|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110062|MATRIZ|
110063|PUERTO FRANCISCO DE ORELLANA (EL COCA), CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110064|MATRIZ|
110065|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110066|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110067|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110068|TENA, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110069|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110070|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110071|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110072|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110073|HUACHI GRANDE|
110074|HUACHI CHICO|
110075|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110076|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110077|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110078|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110079|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110080|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110081|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110082|SALINAS, CABECERA CANTONAL|
110083|PUYO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110084|PÍLLARO, CABECERA CANTONAL|
110085|MATRIZ|
110086|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110087|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110088|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110089|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110090|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110091|MATRIZ|
110092|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110093|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110094|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110095|MATRIZ|
110096|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110097|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110098|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110099|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110100|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110101|CELIANO MONGE|
110102|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110103|HUACHI CHICO|
110104|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110105|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110106|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110107|CEVALLOS, CABECERA CANTONAL|
110108|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110109|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110110|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110111|PÍLLARO, CABECERA CANTONAL|
110112|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110113|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110114|MATRIZ|
110115|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110116|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110117|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110118|MATRIZ|
110119|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110120|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110121|PICAIGUA|
110122|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110123|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110124|ATOCHA – FICOA|
110125|HUACHI CHICO|
110126|MATRIZ|
110127|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110128|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110129|RÍO NEGRO|
110130|PUERTO AYORA, CABECERA CANTONAL|
110131|QUITO|
110132|QUITO|
110133|MATRIZ|
110134|MATRIZ|
110135|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110136|IGNACIO FLORES (PARQUE FLORES)|
110137|HUACHI CHICO|
110138|IGNACIO FLORES (PARQUE FLORES)|
110139|TUMBACO|
110140|CUMBAYÁ|
110141|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110142|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110143|PATATE, CABECERA CANTONAL|
110144|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110145|MATRIZ|
110146|HUAYNACÁPAC|
110147|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110148|SAMBORONDÓN, CABECERA CANTONAL|
110149|MATRIZ|
110150|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110151|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110152|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110153|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110154|QUITO|
110155|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110156|CELIANO MONGE|
110157|HUACHI CHICO|
110158|LA MERCED|
110159|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110160|PATATE, CABECERA CANTONAL|
110161|PATATE, CABECERA CANTONAL|
110162|MATRIZ|
110163|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110164|ULBA|
110165|HUACHI CHICO|
110166|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110167|ULBA|
110168|ULBA|
110169|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110170|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110171|LLIGUA|
110172|LA MERCED|
110173|RÍO VERDE|
110174|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110175|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110176|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110177|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110178|RÍO VERDE|
110179|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110180|ULBA|
110181|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110182|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110183|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110184|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110185|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110186|HUACHI CHICO|
110187|RÍO VERDE|
110188|HUACHI CHICO|
110189|MATRIZ|
110190|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110191|PANSALEO|
110192|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110193|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110194|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110195|QUITO|
110196|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110197|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110198|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110199|RÍO VERDE|
110200|QUITO|
110201|QUITO|
110202|QUITO|
110203|CALDERÓN (CARAPUNGO)|
110204|QUITO|
110205|LA MERCED|
110206|ATOCHA – FICOA|
110207|MATRIZ|
110208|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110209|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110210|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110211|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110212|RÍO VERDE|
110213|HUACHI LORETO|
110214|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110215|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110216|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110217|MATRIZ|
110218|PELILEO, CABECERA CANTONAL|
110219|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110220|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110221|MATRIZ|
110222|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110223|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110224|LA MERCED|
110225|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110226|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110227|RÍO VERDE|
110228|MATRIZ|
110229|AMBATO, CABECERA CANTONAL Y CAPITAL PROVINCIAL|
110230|PÍLLARO, CABECERA CANTONAL|
110231|BAÑOS DE AGUA SANTA, CABECERA CANTONAL|
110232|SAN FRANCISCO|
110233|MATRIZ|
110234|ARENILLAS, CABECERA CANTONAL|
